ID,Date,Address,ComplaintType,Status,DateModified,CleanAddress,MatchAddress,lat,lng,parcelId,MatchType
 12804,2014/05/30 00:00:00.000000000,1649 LIBERTY RD,VEHICLE REPAIR,CLOSED,2014/06/18 08:50:00.000000000,1649 LIBERTY RD,1649 LIBERTY RD,38.03716497,-84.46303349,40852300,Exact Parcel
 12805,2014/05/30 00:00:00.000000000,1001 MANCHESTER ST,NO PERMIT,CLOSED,2014/07/10 08:31:00.000000000,1001 MANCHESTER ST,1001 MANCHESTER ST,38.05417836,-84.51188992,12018000,Exact Parcel
 12806,2014/06/02 00:00:00.000000000,2225 EASTWAY DR,ILLEGAL BUSINESS,CLOSED,2014/06/23 09:42:00.000000000,2225 EASTWAY DR,2225 EASTWAY DR,38.01375939,-84.52538968,10076100,Exact Parcel
 12807,2014/06/02 00:00:00.000000000,1330 N LIMESTONE,ILLEGAL BUSINESS,CLOSED,2014/06/05 10:18:00.000000000,1330 N LIMESTONE,1330 N LIMESTONE,38.06226741,-84.47395702,46452800,Exact Parcel
 12808,2014/06/02 00:00:00.000000000,236 ELMWOOD DR,ILLEGAL BUSINESS,CLOSED,2014/06/27 09:01:00.000000000,236 ELMWOOD DR,236 ELMWOOD DR,38.08977376,-84.44973422,10943100,Exact Parcel
 12809,2014/06/02 00:00:00.000000000,3832 HOPEMONT DR,OTHER,CLOSED,2014/06/03 15:25:00.000000000,3832 HOPEMONT DR,3832 HOPEMONT DR,37.99181195,-84.57058764,23996953,Exact Parcel
 12810,2014/06/03 00:00:00.000000000,313 BASSETT AVE,VEHICLE REPAIR,CLOSED,2014/06/18 10:22:00.000000000,313 BASSETT AVE,313 BASSETT AVE,38.03434033,-84.47181598,45964600,Exact Parcel
 12811,2014/06/03 00:00:00.000000000,1701 HARROGATE RD,SIGHT DISTANCE ISSUE,CLOSED,2014/07/17 14:09:00.000000000,1701 HARROGATE RD,1701 HARROGATE RD,38.05694479,-84.45674016,12554100,Exact Parcel
 12812,2014/06/03 00:00:00.000000000,671 WOODWARD LN,ILLEGAL BUSINESS,CLOSED,2014/06/18 08:45:00.000000000,671 WOODWARD LN,671 WOODWARD LN,38.02172711,-84.44283912,20300700,Exact Parcel
 12813,2014/06/03 00:00:00.000000000,2033 HARRODSBURG RD,SIGHT DISTANCE ISSUE,CLOSED,2014/06/05 14:25:00.000000000,2033 HARRODSBURG RD,2033 HARRODSBURG RD,38.02659276,-84.54010679,12703750,Exact Parcel
 12814,2014/06/03 00:00:00.000000000,2996 UTTINGER LN,SIGHT DISTANCE ISSUE,CLOSED,2014/06/18 10:38:00.000000000,2996 UTTINGER LN,2996 UTTINGER LN,38.03956147,-84.36872777,20988600,Exact Parcel
 12815,2014/06/04 00:00:00.000000000,314 STRATHMORE RD,OCCUPANCY ISSUE,CLOSED,2014/06/05 10:21:00.000000000,314 STRATHMORE RD,314 STRATHMORE RD,38.0639377,-84.4582963,22351700,Exact Parcel
 12817,2014/06/04 00:00:00.000000000,722 SUNSET DR,OCCUPANCY ISSUE,CLOSED,2014/06/05 14:22:00.000000000,722 SUNSET DR,722 SUNSET DR,38.02849367,-84.49435367,13781500,Exact Parcel
 12818,2014/06/04 00:00:00.000000000,248 SAVOY RD,OTHER,CLOSED,2014/06/04 15:05:00.000000000,248 SAVOY RD,248 SAVOY RD,38.05494904,-84.53659868,13024600,Exact Parcel
 12819,2014/06/04 00:00:00.000000000,3832 HOPEMONT DR,OTHER,CLOSED,2014/06/04 15:11:00.000000000,3832 HOPEMONT DR,3832 HOPEMONT DR,37.99181195,-84.57058764,23996953,Exact Parcel
 12820,2014/06/04 00:00:00.000000000,117 NEWCASTLE ST,OTHER,CLOSED,2014/06/10 15:27:00.000000000,117 NEWCASTLE ST,117 NEWCASTLE ST,38.05575198,-84.54794665,12683600,Exact Parcel
 12821,2014/06/04 00:00:00.000000000,230 LONDONDERRY DR,OTHER,CLOSED,2014/07/30 09:55:00.000000000,230 LONDONDERRY DR,230 LONDONDERRY DR,38.05535991,-84.53749186,13349300,Exact Parcel
 12822,2014/06/02 00:00:00.000000000,757 NEWTOWN PIKE,SIGNAGE,CLOSED,2014/06/20 09:32:00.000000000,757 NEWTOWN PIKE,757 NEWTOWN PIKE,38.0680753,-84.49841839,10002890,Exact Parcel
 12823,2014/06/05 00:00:00.000000000,633 CROMWELL WAY,ILLEGAL BUSINESS,CLOSED,2014/06/11 09:50:00.000000000,633 CROMWELL WAY,633 CROMWELL WAY,37.98964416,-84.5578624,21742800,Exact Parcel
 12825,2014/06/05 00:00:00.000000000,118 CHANTILLY ST,OCCUPANCY ISSUE,CLOSED,2014/07/01 10:57:00.000000000,118 CHANTILLY ST,118 CHANTILLY ST,38.05218452,-84.54469164,10345500,Exact Parcel
 12826,2014/06/05 00:00:00.000000000,7959 OLD RICHMOND RD,ILLEGAL BUSINESS,CLOSED,2015/05/29 07:21:00.000000000,7959 OLD RICHMOND RD,7959 OLD RICHMOND RD,37.90575824,-84.35528127,21805800,Exact Parcel
 12827,2014/06/05 00:00:00.000000000,248 SAVOY RD,OCCUPANCY ISSUE,CLOSED,2014/07/01 10:51:00.000000000,248 SAVOY RD,248 SAVOY RD,38.05494904,-84.53659868,13024600,Exact Parcel
 12828,2014/06/05 00:00:00.000000000,1902 DEAUVILLE DR,OCCUPANCY ISSUE,CLOSED,2014/06/12 09:51:00.000000000,1902 DEAUVILLE DR,1902 DEAUVILLE DR,38.0501526,-84.5430323,13843000,Exact Parcel
 12829,2014/06/05 00:00:00.000000000,1301 WINCHESTER RD,SIGHT DISTANCE ISSUE,CLOSED,2014/07/09 09:47:00.000000000,1301 WINCHESTER RD,1301 WINCHESTER RD,38.0445186,-84.45856997,11829500,Exact Parcel
 12830,2014/06/09 00:00:00.000000000,2725 TRAILWOOD LN,VEHICLE REPAIR,CLOSED,2014/06/20 12:07:00.000000000,2725 TRAILWOOD LN,2725 TRAILWOOD LN,38.08071526,-84.55189443,38104540,Exact Parcel
 12831,2014/06/09 00:00:00.000000000,1003 MARCELLUS DR,SIGHT DISTANCE ISSUE,CLOSED,2014/07/16 08:22:00.000000000,1003 MARCELLUS DR,1003 MARCELLUS DR,38.05484629,-84.46557208,16483000,Exact Parcel
 12832,2014/06/09 00:00:00.000000000,1007 MARCELLUS DR,VEHICLE REPAIR,CLOSED,2014/06/18 11:18:00.000000000,1007 MARCELLUS DR,1007 MARCELLUS DR,38.05494401,-84.46544898,12877100,Exact Parcel
 12833,2014/06/09 00:00:00.000000000,228 GARRETT AVE,VEHICLE REPAIR,CLOSED,2014/06/17 14:28:00.000000000,228 GARRETT AVE,228 GARRETT AVE,38.05311921,-84.53664593,16344300,Exact Parcel
 12835,2014/06/11 00:00:00.000000000,3064 BOBWHITE TRL,PARKING,CLOSED,2014/06/19 11:36:00.000000000,3064 BOBWHITE TRL,3064 BOBWHITE TRL,38.02412749,-84.38991712,38230670,Exact Parcel
 12836,2014/06/11 00:00:00.000000000,3064 BOBWHITE TRL,OTHER,CLOSED,2014/07/08 09:30:00.000000000,3064 BOBWHITE TRL,3064 BOBWHITE TRL,38.02412749,-84.38991712,38230670,Exact Parcel
 12837,2014/06/11 00:00:00.000000000,3584 OLYMPIA RD,OTHER,CLOSED,2014/06/23 12:24:00.000000000,3584 OLYMPIA RD,3584 OLYMPIA RD,37.98070028,-84.48696858,10456950,Exact Parcel
 12838,2014/06/11 00:00:00.000000000,3584 OLYMPIA RD,OTHER,CLOSED,2014/08/14 08:47:00.000000000,3584 OLYMPIA RD,3584 OLYMPIA RD,37.98070028,-84.48696858,10456950,Exact Parcel
 12841,2014/06/12 00:00:00.000000000,119 WESTWOOD DR,OTHER,CLOSED,2014/10/29 09:31:00.000000000,119 WESTWOOD DR,119 WESTWOOD DR,38.02586603,-84.51378066,23350200,Exact Parcel
 12842,2014/06/12 00:00:00.000000000,1200 GAINESWAY DR,OTHER,CLOSED,2014/07/10 07:11:00.000000000,1200 GAINESWAY DR,1200 GAINESWAY DR,37.98931656,-84.48212327,13226600,Exact Parcel
 12843,2014/06/12 00:00:00.000000000,2073 LAKESIDE DR,NO PERMIT,CLOSED,2014/06/17 07:14:00.000000000,2073 LAKESIDE DR,2073 LAKESIDE DR,38.00366324,-84.47328172,12671805,Exact Parcel
 12844,2014/06/12 00:00:00.000000000,1309 RIVER PARK CIR,OTHER,CLOSED,2014/06/26 10:31:00.000000000,1309 RIVER PARK CIR,1309 RIVER PARK CIR,37.97152217,-84.48034508,10476414,Exact Parcel
 12845,2014/06/13 00:00:00.000000000,587 MERRIMAC DR,ILLEGAL BUSINESS,CLOSED,2014/07/23 09:59:00.000000000,587 MERRIMAC DR,587 MERRIMAC DR,37.99018531,-84.55261865,25431975,Exact Parcel
 12846,2014/06/12 00:00:00.000000000,403 ROSEMONT GARDEN,OTHER,CLOSED,2014/07/02 15:08:00.000000000,403 ROSEMONT GARDEN,403 ROSEMONT GARDEN,38.02178623,-84.52699997,23144800,Exact Parcel
 12847,2014/06/12 00:00:00.000000000,119 WESTWOOD DR,NO PERMIT,CLOSED,2014/06/17 10:34:00.000000000,119 WESTWOOD DR,119 WESTWOOD DR,38.02586603,-84.51378066,23350200,Exact Parcel
 12848,2014/06/16 00:00:00.000000000,814 SHELBY AVE,OCCUPANCY ISSUE,CLOSED,2014/07/30 08:56:00.000000000,814 SHELBY AVE,814 SHELBY AVE,38.04323557,-84.46899491,16447000,Exact Parcel
 12849,2014/06/16 00:00:00.000000000,120 DEVONIA AVE,OTHER,CLOSED,2014/06/20 09:34:00.000000000,120 DEVONIA AVE,120 DEVONIA AVE,38.0598915,-84.47680452,16578800,Exact Parcel
 12850,2014/06/16 00:00:00.000000000,900 CHINOE RD,OTHER,CLOSED,2014/06/26 11:07:00.000000000,900 CHINOE RD,900 CHINOE RD,38.00602913,-84.48545961,11338100,Exact Parcel
 12851,2014/06/16 00:00:00.000000000,3223 PIMLICO PKWY,OTHER,CLOSED,2014/08/05 12:28:00.000000000,3223 PIMLICO PKWY,3223 PIMLICO PKWY,37.9901718,-84.46558538,13620821,Exact Parcel
 12853,2014/06/16 00:00:00.000000000,407 RADCLIFFE RD,OTHER,CLOSED,2014/07/30 10:39:00.000000000,407 RADCLIFFE RD,407 RADCLIFFE RD,38.07956451,-84.46161646,16346260,Exact Parcel
 12854,2014/06/16 00:00:00.000000000,1309 RIVER PARK CIR,OTHER,CLOSED,2014/06/26 10:53:00.000000000,1309 RIVER PARK CIR,1309 RIVER PARK CIR,37.97152217,-84.48034508,10476414,Exact Parcel
 12855,2014/06/16 00:00:00.000000000,412 KINGSWOOD,OTHER,CLOSED,2015/03/03 14:33:00.000000000,412 KINGSWOOD,412 KINGSWOOD,38.03231785,-84.46857369,41774900,Exact Parcel
 12856,2014/06/16 00:00:00.000000000,2073 LAKESIDE DR,OTHER,CLOSED,2014/06/27 13:11:00.000000000,2073 LAKESIDE DR,2073 LAKESIDE DR,38.00366324,-84.47328172,12671805,Exact Parcel
 12857,2014/06/17 00:00:00.000000000,536 MICHIGAN ST,OTHER,CLOSED,2014/07/10 15:17:00.000000000,536 MICHIGAN ST,536 MICHIGAN ST,38.06307887,-84.50069129,11910000,Exact Parcel
 12858,2014/06/17 00:00:00.000000000,800 BROOKHILL DR,OTHER,CLOSED,2014/06/24 15:40:00.000000000,800 BROOKHILL DR,800 BROOKHILL DR,37.99727417,-84.50193101,54032400,Exact Parcel
 12859,2014/06/17 00:00:00.000000000,500 LAKETOWER DR UNIT67,NO PERMIT,CLOSED,2014/06/23 08:00:00.000000000,500 LAKETOWER DR,500 LAKETOWER DR,38.01053177,-84.46979754,10278791,Exact Parcel
 12860,2014/06/18 00:00:00.000000000,266 JEFFERSON ST,OTHER,CLOSED,2014/06/24 14:05:00.000000000,266 JEFFERSON ST,266 JEFFERSON ST,38.05463292,-84.49865302,17220200,Exact Parcel
 12861,2014/06/18 00:00:00.000000000,400 PRICE RD,OTHER,CLOSED,2014/10/16 13:52:00.000000000,400 PRICE RD,400 PRICE RD,38.0675626,-84.50900677,10367600,Exact Parcel
 12862,2014/06/19 00:00:00.000000000,3496 LANSDOWNE DR,SIGNAGE,CLOSED,2014/06/23 07:15:00.000000000,3496 LANSDOWNE DR,3496 LANSDOWNE DR,37.98871708,-84.51417099,23266550,Exact Parcel
 12864,2014/06/19 00:00:00.000000000,1936 WILLIAMSBURG RD,ILLEGAL BUSINESS,CLOSED,2014/07/01 11:19:00.000000000,1936 WILLIAMSBURG RD,1936 WILLIAMSBURG RD,38.03438615,-84.56437736,23414200,Exact Parcel
 12865,2014/06/18 00:00:00.000000000,255 E NEW CIRCLE RD,PARKING,CLOSED,2014/06/27 08:45:00.000000000,255 E NEW CIRCLE RD,255 E NEW CIRCLE RD,38.06129642,-84.46555328,10778000,Exact Parcel
 12867,2014/06/20 00:00:00.000000000,709 N BROADWAY,ILLEGAL BUSINESS,CLOSED,2014/08/07 13:28:00.000000000,709 N BROADWAY,709 N BROADWAY,38.0583865,-84.48688004,12996500,Exact Parcel
 12868,2014/06/20 00:00:00.000000000,912 GERARDI RD,ILLEGAL BUSINESS,CLOSED,2014/07/21 11:57:00.000000000,912 GERARDI RD,912 GERARDI RD,38.02480398,-84.4347125,19338280,Exact Parcel
 12869,2014/06/18 00:00:00.000000000,196 E NEW CIRCLE RD,SIGNAGE,CLOSED,2014/06/30 09:59:00.000000000,196 E NEW CIRCLE RD,196 E NEW CIRCLE RD,38.0621778,-84.46802423,45383300,Exact Parcel
 12870,2014/06/18 00:00:00.000000000,181 E NEW CIRCLE RD,PARKING,CLOSED,2014/06/30 10:04:00.000000000,181 E NEW CIRCLE RD,181 E NEW CIRCLE RD,38.06321392,-84.46734012,23232100,Exact Parcel
 12871,2014/06/20 00:00:00.000000000,1717 LINDY CT,OTHER,CLOSED,2014/07/08 08:51:00.000000000,1717 LINDY CT,1717 LINDY CT,38.03663047,-84.46036467,12460800,Exact Parcel
 12872,2014/06/12 00:00:00.000000000,319 S ASHLAND AVE,SIGNAGE,CLOSED,2014/06/23 07:53:00.000000000,319 S ASHLAND AVE,319 S ASHLAND AVE,38.0307687,-84.49111367,13942800,Exact Parcel
 12873,2014/06/12 00:00:00.000000000,1306 S BROADWAY,OTHER,CLOSED,2014/06/23 08:10:00.000000000,1306 S BROADWAY,1306 S BROADWAY,38.03433251,-84.52172708,14858150,Exact Parcel
 12874,2014/06/12 00:00:00.000000000,1346 VILLAGE DR,OTHER,CLOSED,2014/06/25 14:20:00.000000000,1346 VILLAGE DR,1346 VILLAGE DR,38.04943971,-84.54868488,17284000,Exact Parcel
 12876,2014/06/12 00:00:00.000000000,2300 VERSAILLES RD,SIGNAGE,CLOSED,2014/07/08 14:32:00.000000000,2300 VERSAILLES RD,2300 VERSAILLES RD,38.04616982,-84.55235132,15829100,Exact Parcel
 12877,2014/06/12 00:00:00.000000000,1901 CAMBRIDGE DR,SIGNAGE,CLOSED,2014/06/23 07:41:00.000000000,1901 CAMBRIDGE DR,1901 CAMBRIDGE DR,38.04946514,-84.5431568,10277000,Exact Parcel
 12878,2014/06/23 00:00:00.000000000,603 E MAIN ST,NO PERMIT,CLOSED,2014/07/02 10:29:00.000000000,603 E MAIN ST,603 E MAIN ST,38.03795777,-84.4869966,16075550,Exact Parcel
 12880,2014/06/24 00:00:00.000000000,2220 DEVONPORT DR,OTHER,CLOSED,2014/06/25 14:17:00.000000000,2220 DEVONPORT DR,2220 DEVONPORT DR,38.04812477,-84.55058964,10561000,Exact Parcel
 12881,2014/06/24 00:00:00.000000000,3334 CLAYS MILL RD,OCCUPANCY ISSUE,CLOSED,2014/07/14 12:24:00.000000000,3334 CLAYS MILL RD,3334 CLAYS MILL RD,37.99655116,-84.54809171,24546750,Exact Parcel
 12882,2014/06/24 00:00:00.000000000,304 TRANSYLVANIA PARK,SIGNAGE,CLOSED,2014/06/24 10:14:00.000000000,304 TRANSYLVANIA PARK,304 TRANSYLVANIA PARK,38.03708971,-84.49459379,17252860,Exact Parcel
 12883,2014/06/24 00:00:00.000000000,218 NORWAY ST,ILLEGAL BUSINESS,CLOSED,2014/07/01 12:27:00.000000000,218 NORWAY ST,218 NORWAY ST,38.02279125,-84.52347799,26250600,Exact Parcel
 12884,2014/06/24 00:00:00.000000000,4520 WINDSTAR WAY,OTHER,CLOSED,2014/07/07 08:59:00.000000000,4520 WINDSTAR WAY,4520 WINDSTAR WAY,37.95594795,-84.51248772,38153720,Exact Parcel
 12885,2014/06/24 00:00:00.000000000,2090 OLD PARIS RD,NO PERMIT,CLOSED,2014/07/22 16:41:00.000000000,2090 OLD PARIS RD,2090 OLD PARIS RD,38.07583031,-84.45340112,23293500,Exact Parcel
 12886,2014/06/25 00:00:00.000000000,115 SUBURBAN CT,OTHER,CLOSED,2014/08/07 11:39:00.000000000,115 SUBURBAN CT,115 SUBURBAN CT,38.01862536,-84.51567618,26749450,Exact Parcel
 12887,2014/06/25 00:00:00.000000000,260 WARNOCK ST,ILLEGAL BUSINESS,CLOSED,2014/07/30 10:13:00.000000000,260 WARNOCK ST,260 WARNOCK ST,38.04361368,-84.48486352,15144001,Exact Parcel
 12888,2014/06/25 00:00:00.000000000,1997 LACLEDE CT,SIGHT DISTANCE ISSUE,CLOSED,2014/10/01 10:48:00.000000000,1997 LACLEDE CT,1997 LACLEDE CT,38.0721608,-84.45358438,38059010,Exact Parcel
 12889,2014/06/25 00:00:00.000000000,884 LAUREL HILL RD,ILLEGAL BUSINESS,CLOSED,2014/08/07 08:50:00.000000000,884 LAUREL HILL RD,884 LAUREL HILL RD,38.03597099,-84.5384958,25688600,Exact Parcel
 12890,2014/06/25 00:00:00.000000000,1974 MOUNTJOY PL,OTHER,CLOSED,2014/06/26 15:02:00.000000000,1974 MOUNTJOY PL,1974 MOUNTJOY PL,38.00102148,-84.56570816,19305780,Exact Parcel
 12891,2014/06/26 00:00:00.000000000,402 HOLIDAY RD,OTHER,CLOSED,2014/07/31 07:17:00.000000000,402 HOLIDAY RD,402 HOLIDAY RD,38.03043003,-84.4677005,44212600,Exact Parcel
 12892,2014/06/26 00:00:00.000000000,2200 RUSSELL CAVE RD,OTHER,CLOSED,2014/08/11 14:07:00.000000000,2200 RUSSELL CAVE RD,2200 RUSSELL CAVE RD,38.09091259,-84.46178927,25678300,Exact Parcel
 12893,2014/06/26 00:00:00.000000000,401 LAKESHORE DR,OTHER,CLOSED,2014/07/09 16:05:00.000000000,401 LAKESHORE DR,401 LAKESHORE DR,38.01459214,-84.47339722,16706500,Exact Parcel
 12895,2014/06/26 00:00:00.000000000,409 PARK PL,OTHER,CLOSED,2014/10/29 10:09:00.000000000,409 PARK PL,409 PARK PL,38.06871805,-84.48157803,11991600,Exact Parcel
 12896,2014/06/26 00:00:00.000000000,2200 RUSSELL CAVE RD,OCCUPANCY ISSUE,CLOSED,2014/07/30 08:54:00.000000000,2200 RUSSELL CAVE RD,2200 RUSSELL CAVE RD,38.09091259,-84.46178927,25678300,Exact Parcel
 12897,2014/06/26 00:00:00.000000000,773 NICKWOOD TRL,OTHER,CLOSED,2014/07/08 08:48:00.000000000,773 NICKWOOD TRL,773 NICKWOOD TRL,38.01704713,-84.43411763,38038460,Exact Parcel
 12899,2014/06/27 00:00:00.000000000,375 AYLESFORD PL,SIGHT DISTANCE ISSUE,CLOSED,2014/07/08 14:33:00.000000000,375 AYLESFORD PL,375 AYLESFORD PL,38.03670325,-84.49820781,10228600,Exact Parcel
 12900,2014/06/27 00:00:00.000000000,3320 CORNWALL DR,NO PERMIT,CLOSED,2014/07/03 14:22:00.000000000,3320 CORNWALL DR,3320 CORNWALL DR,37.99355285,-84.55771168,21928900,Exact Parcel
 12901,2014/06/30 00:00:00.000000000,764 E SEVENTH ST,OCCUPANCY ISSUE,CLOSED,2014/07/01 08:51:00.000000000,764 E SEVENTH ST,764 E SEVENTH ST,38.0449046,-84.47167538,14957300,Exact Parcel
 12902,2014/06/30 00:00:00.000000000,1733 BAHAMA RD,ILLEGAL BUSINESS,CLOSED,2014/08/20 08:46:00.000000000,1733 BAHAMA RD,1733 BAHAMA RD,38.02863829,-84.38019764,26840056,Exact Parcel
 12903,2014/06/30 00:00:00.000000000,180 E NEW CIRCLE RD,SIGNAGE,CLOSED,2014/07/17 14:48:00.000000000,180 E NEW CIRCLE RD,180 E NEW CIRCLE RD,38.06255873,-84.46840552,15652600,Exact Parcel
 12905,2014/06/30 00:00:00.000000000,213 SYCAMORE RD,OTHER,CLOSED,2014/09/26 16:26:00.000000000,213 SYCAMORE RD,213 SYCAMORE RD,38.0286354,-84.48287871,12309300,Exact Parcel
 12906,2014/06/30 00:00:00.000000000,212 E NEW CIRCLE RD,SIGNAGE,CLOSED,2014/06/30 10:02:00.000000000,212 E NEW CIRCLE RD,212 E NEW CIRCLE RD,38.06196089,-84.46738923,11761975,Exact Parcel
 12908,2014/07/01 00:00:00.000000000,638 BROOKGREEN LN,OTHER,CLOSED,2014/07/08 08:43:00.000000000,638 BROOKGREEN LN,638 BROOKGREEN LN,37.99685436,-84.41743567,19980330,Exact Parcel
 12909,2014/07/01 00:00:00.000000000,3700 KATIE CT,OTHER,CLOSED,2014/07/02 15:13:00.000000000,3700 KATIE CT,3700 KATIE CT,37.97066024,-84.50557496,20020770,Exact Parcel
 12910,2014/07/01 00:00:00.000000000,2133 WILL FANT DR,NO PERMIT,CLOSED,2014/09/26 16:32:00.000000000,2133 WILL FANT DR,2133 WILL FANT DR,38.02438895,-84.45602671,10502006,Exact Parcel
 12911,2014/06/23 00:00:00.000000000,2284 VERSAILLES RD,SIGNAGE,CLOSED,2014/07/01 12:15:00.000000000,2284 VERSAILLES RD,2284 VERSAILLES RD,38.04628467,-84.5513504,15052100,Exact Parcel
 12912,2014/07/01 00:00:00.000000000,1024 RICHMOND RD,SIGNAGE,CLOSED,2014/07/03 08:14:00.000000000,1024 RICHMOND RD,1024 RICHMOND RD,38.03230506,-84.48168907,16606100,Exact Parcel
 12913,2014/07/02 00:00:00.000000000,3604 COTTAGE CIR,OTHER,CLOSED,2014/07/23 10:51:00.000000000,3604 COTTAGE CIR,3604 COTTAGE CIR,38.00720729,-84.57289773,20118520,Exact Parcel
 12915,2014/07/02 00:00:00.000000000,1697 HARROGATE RD,SIGHT DISTANCE ISSUE,CLOSED,2014/07/17 15:55:00.000000000,1697 HARROGATE RD,1697 HARROGATE RD,38.05644669,-84.45670654,13922100,Exact Parcel
 12917,2014/07/02 00:00:00.000000000,419 NORTHRIDGE DR,NO PERMIT,CLOSED,2014/08/07 14:45:00.000000000,419 NORTHRIDGE DR,419 NORTHRIDGE DR,38.07330407,-84.46345725,21334300,Exact Parcel
 12918,2014/07/02 00:00:00.000000000,398 MONTICELLO BLVD,OTHER,CLOSED,2014/07/03 10:38:00.000000000,398 MONTICELLO BLVD,398 MONTICELLO BLVD,37.98793685,-84.53727355,27281175,Exact Parcel
 12919,2014/07/03 00:00:00.000000000,180 CODELL DR,SIGNAGE,CLOSED,2014/07/15 08:58:00.000000000,180 CODELL DR,180 CODELL DR,38.01367488,-84.45348114,11928000,Exact Parcel
 12920,2014/07/03 00:00:00.000000000,200 ALSAB CT,SIGNAGE,CLOSED,2014/07/09 08:19:00.000000000,200 ALSAB CT,200 ALSAB CT,38.01298985,-84.45146418,11967750,Exact Parcel
 12921,2014/07/03 00:00:00.000000000,125 CODELL DR,OTHER,CLOSED,2014/07/09 07:48:00.000000000,125 CODELL DR,125 CODELL DR,38.01168036,-84.45196456,38093530,Exact Parcel
 12922,2014/07/03 00:00:00.000000000,150 OLD TODDS RD,OTHER,CLOSED,2014/07/11 10:35:00.000000000,150 OLD TODDS RD,150 OLD TODDS RD,38.00982255,-84.45332488,22460600,Exact Parcel
 12923,2014/07/03 00:00:00.000000000,300 QUINTON CT,OTHER,CLOSED,2014/07/09 08:44:00.000000000,300 QUINTON CT,300 QUINTON CT,38.01256566,-84.45664699,17088500,Exact Parcel
 12924,2014/07/07 00:00:00.000000000,2929 NEAL DR,PARKING,CLOSED,2014/07/09 15:51:00.000000000,2929 NEAL DR,2929 NEAL DR,38.00790661,-84.53923458,55342041,Exact Parcel
 12926,2014/07/08 00:00:00.000000000,3587 MICHAELS CV,NO PERMIT,CLOSED,2014/07/11 14:45:00.000000000,3587 MICHAELS CV,3587 MICHAELS CV,38.00200767,-84.40844151,20090660,Exact Parcel
 12927,2014/07/08 00:00:00.000000000,3595 MICHAELS CV,NO PERMIT,OPEN,,3595 MICHAELS CV,3595 MICHAELS CV,38.00164983,-84.40837653,20090680,Exact Parcel
 12929,2014/07/08 00:00:00.000000000,240 DARENIA LN,OTHER,CLOSED,2014/07/17 14:28:00.000000000,240 DARENIA LN,240 DARENIA LN,38.0857185,-84.54424998,38051360,Exact Parcel
 12931,2014/07/08 00:00:00.000000000,832 LAUREL HILL RD,OTHER,CLOSED,2014/12/02 08:40:00.000000000,832 LAUREL HILL RD,832 LAUREL HILL RD,38.03437391,-84.53586052,22821200,Exact Parcel
 12932,2014/07/09 00:00:00.000000000,142 PENMOKEN PARK,NO PERMIT,CLOSED,2014/07/10 15:34:00.000000000,142 PENMOKEN PARK,142 PENMOKEN PARK,38.01709267,-84.51911109,26539900,Exact Parcel
 12933,2014/07/08 00:00:00.000000000,1801 TRAVELLER RD,OTHER,CLOSED,2014/07/14 16:15:00.000000000,1801 TRAVELLER RD,1801 TRAVELLER RD,38.0371903,-84.55471517,24769300,Exact Parcel
 12934,2014/07/08 00:00:00.000000000,1851 DUNKIRK DR,OTHER,CLOSED,2014/07/21 07:56:00.000000000,1851 DUNKIRK DR,1851 DUNKIRK DR,38.05380982,-84.53321711,14961900,Exact Parcel
 12935,2014/07/09 00:00:00.000000000,245 ST MARGARET DR,OCCUPANCY ISSUE,CLOSED,2014/11/24 09:03:00.000000000,245 ST MARGARET DR,245 ST MARGARET DR,38.02557907,-84.46135017,10036800,Exact Parcel
 12936,2014/07/11 00:00:00.000000000,2213 VERSAILLES RD,SIGNAGE,CLOSED,2014/07/17 09:32:00.000000000,2213 VERSAILLES RD,2213 VERSAILLES RD,38.04737302,-84.54972923,14986600,Exact Parcel
 12937,2014/07/11 00:00:00.000000000,1001 RED MILE RD,SIGNAGE,CLOSED,2014/07/17 09:27:00.000000000,1001 RED MILE RD,1001 RED MILE RD,38.03976221,-84.52361906,25254451,Exact Parcel
 12938,2014/07/11 00:00:00.000000000,1864 OXFORD CIR,OTHER,CLOSED,2014/07/17 09:25:00.000000000,1864 OXFORD CIR,1864 OXFORD CIR,38.04972931,-84.54066473,16302650,Exact Parcel
 12939,2014/07/11 00:00:00.000000000,1501 COLESBURY CIR,PARKING,CLOSED,2014/07/21 09:48:00.000000000,1501 COLESBURY CIR,1501 COLESBURY CIR,38.07322851,-84.48327606,21196900,Exact Parcel
 12940,2014/07/11 00:00:00.000000000,1560 E NEW CIRCLE RD,PARKING,CLOSED,2014/07/16 08:25:00.000000000,1560 E NEW CIRCLE RD,1560 E NEW CIRCLE RD,38.01875902,-84.45741462,11099950,Exact Parcel
 12941,2014/07/11 00:00:00.000000000,399 E NEW CIRCLE RD,PARKING,CLOSED,2015/06/29 11:52:00.000000000,399 E NEW CIRCLE RD,399 E NEW CIRCLE RD,38.05765122,-84.46194536,13904203,Exact Parcel
 12942,2014/07/11 00:00:00.000000000,475 E NEW CIRCLE RD,PARKING,CLOSED,2014/07/15 09:10:00.000000000,475 E NEW CIRCLE RD,475 E NEW CIRCLE RD,38.05533317,-84.45973086,22879750,Exact Parcel
 12943,2014/07/11 00:00:00.000000000,235 CARLISLE AVE,ILLEGAL BUSINESS,CLOSED,2014/09/12 09:02:00.000000000,235 CARLISLE AVE,235 CARLISLE AVE,38.05865765,-84.47299799,13545200,Exact Parcel
