SALEKEY,SALEDT,PRICE,SALETYPE,parcelId,ADDRESS,lat,lng
 349205,2012/12/12 00:00:00.000000000, 60000,MASTER COMMISSIONER SALE,20019630,1525 CHADWICK DR,37.97357635,-84.467007
 353266,2012/12/12 00:00:00.000000000, 105000,MASTER COMMISSIONER SALE,26144985,598 SHERIDAN DR,38.01924945,-84.53397596
 349894,2012/12/12 00:00:00.000000000, 170000,MASTER COMMISSIONER SALE,38044730,3244 DRAYTON PL,37.99874815,-84.54319969
 347980,2012/12/12 00:00:00.000000000, 110100,FORECLOSURE PROCEEDINGS,38112610,3021 TRAILWOOD LN,38.08583863,-84.5625089
 349896,2012/12/12 00:00:00.000000000, 155000,MASTER COMMISSIONER SALE,38145100,465 LANARKSHIRE PL,37.98328705,-84.40704393
 352446,2012/12/12 00:00:00.000000000, 81200,MASTER COMMISSIONER SALE,46440550,371 BOB O LINK DR,38.02626482,-84.5197248
 350015,2012/12/12 00:00:00.000000000, 145000,FORECLOSURE PROCEEDINGS,55666500,3417 BELLEFONTE DR,37.99604871,-84.51099934
 348902,2012/12/13 00:00:00.000000000, 40000,FORECLOSURE PROCEEDINGS,12180900,715 BELLAIRE AVE,38.06124061,-84.48974987
 347859,2012/12/13 00:00:00.000000000, 50002,FORECLOSURE PROCEEDINGS,12868849,3500 WARWICK DR,37.98860295,-84.50963766
 348045,2012/12/13 00:00:00.000000000, 107900,FORECLOSURE PROCEEDINGS,19960410,1221 ASPEN ST,38.01446599,-84.40970522
 348770,2012/12/13 00:00:00.000000000, 132500,FORECLOSURE PROCEEDINGS,20037740,3433 OAKBROOK DR,37.96525097,-84.4557249
 348364,2012/12/14 00:00:00.000000000, 44050,FORECLOSURE PROCEEDINGS,10615850,452 LOCUST AVE,38.05612001,-84.46974989
 349451,2012/12/14 00:00:00.000000000, 38667,MASTER COMMISSIONER SALE,11053400,664 E LOUDON AVE,38.048978,-84.47213913
 347879,2012/12/14 00:00:00.000000000, 80000,FORECLOSURE PROCEEDINGS,14099100,543 W THIRD ST,38.05654458,-84.49991791
 349319,2012/12/14 00:00:00.000000000, 60000,MASTER COMMISSIONER SALE,15672900,432 ASBURY LN,38.07722825,-84.47544224
 352972,2012/12/14 00:00:00.000000000, 85000,MASTER COMMISSIONER SALE,19344110,2552 CASHEL CT,38.01286083,-84.44666028
 349786,2012/12/14 00:00:00.000000000, 110000,MASTER COMMISSIONER SALE,19969560,781 GRAFTONS MILL LN,38.02049177,-84.43802095
 348769,2012/12/14 00:00:00.000000000, 565000,FORECLOSURE PROCEEDINGS,20108610,3688 WINDING WOOD LN,37.95959425,-84.47180187
 348160,2012/12/14 00:00:00.000000000, 158000,FORECLOSURE PROCEEDINGS,38135850,2841 SATIN LEAF PARK,38.10488045,-84.5406205
 348970,2012/12/16 00:00:00.000000000, 135000,MASTER COMMISSIONER SALE,38073080,805 VERMILLION PEAK PASS,37.95555915,-84.5083302
 349251,2012/12/17 00:00:00.000000000, 69100,FORECLOSURE PROCEEDINGS,12767200,1021 KEES RD,38.0632494,-84.48372883
 348063,2012/12/17 00:00:00.000000000, 80000,FORECLOSURE PROCEEDINGS,20010400,208 GRAYSON CT,37.99883077,-84.44955155
 349862,2012/12/17 00:00:00.000000000, 100000,MASTER COMMISSIONER SALE,20887100,2441 TULSA RD,38.01793761,-84.54574456
 349709,2012/12/17 00:00:00.000000000, 85000,MASTER COMMISSIONER SALE,38117340,3009 MADDIE LN,38.10876464,-84.53841837
 348180,2012/12/17 00:00:00.000000000, 28455,FORECLOSURE PROCEEDINGS,40984500,111 MARNE AVE,38.03702469,-84.47375839
 348119,2012/12/17 00:00:00.000000000, 0,MASTER COMMISSIONER SALE,41318150,1314 CAMDEN AVE,38.03141471,-84.5167013
 352025,2012/12/17 00:00:00.000000000, 53334,MASTER COMMISSIONER SALE,41479500,1050 BIRCH DR,38.08839653,-84.50937688
 349207,2012/12/17 00:00:00.000000000, 46667,MASTER COMMISSIONER SALE,42056400,377 SHERMAN AVE,38.03506889,-84.46899155
 349707,2012/12/18 00:00:00.000000000, 16667,MASTER COMMISSIONER SALE,10004850,1281 VILLAGE DR,38.05068716,-84.55091285
 348185,2012/12/18 00:00:00.000000000, 120000,MASTER COMMISSIONER SALE,10040440,131 PROSPEROUS PL,38.00234992,-84.44269501
 348184,2012/12/18 00:00:00.000000000, 53334,MASTER COMMISSIONER SALE,10040510,131 PROSPEROUS PL,38.0023707,-84.44271768
 349892,2012/12/18 00:00:00.000000000, 41334,MASTER COMMISSIONER SALE,15528875,911 WAVERLY DR,38.06964665,-84.50904351
 348120,2012/12/18 00:00:00.000000000, 139400,FORECLOSURE PROCEEDINGS,20076980,2209 SANTA ANITA DR,38.06900931,-84.44296295
 349321,2012/12/18 00:00:00.000000000, 46667,MASTER COMMISSIONER SALE,22195250,1975 OLD PARIS RD,38.07478692,-84.45686138
 348678,2012/12/18 00:00:00.000000000, 97751,MASTER COMMISSIONER SALE,23072750,3491 BOSTON RD,37.98667024,-84.54662832
 349201,2012/12/18 00:00:00.000000000, 41399,MASTER COMMISSIONER SALE,25158300,120 PENMOKEN PARK,38.01650886,-84.51744052
 348844,2012/12/18 00:00:00.000000000, 74500,FORECLOSURE PROCEEDINGS,38183500,4219 RESERVE RD,37.99702614,-84.5800139
 348753,2012/12/18 00:00:00.000000000, 20000,MASTER COMMISSIONER SALE,41013100,308 BLUE GRASS AVE,38.05939546,-84.47141329
 348810,2012/12/19 00:00:00.000000000, 36000,MASTER COMMISSIONER SALE,16275775,375 CLEARWOOD CT,38.01370669,-84.44429755
 349711,2012/12/19 00:00:00.000000000, 43334,MASTER COMMISSIONER SALE,17147965,1937 COBYVILLE CT,38.09201294,-84.47526968
 348832,2012/12/19 00:00:00.000000000, 95000,MASTER COMMISSIONER SALE,19320500,1239 MORNING SIDE DR,38.00908104,-84.40488725
 348904,2012/12/19 00:00:00.000000000, 167000,FORECLOSURE PROCEEDINGS,19347130,3577 ROBINHILL WAY,38.00893693,-84.57363037
 350227,2012/12/19 00:00:00.000000000, 76000,MASTER COMMISSIONER SALE,20008220,465 CHANNING WAY,38.0031113,-84.45876608
 349860,2012/12/19 00:00:00.000000000, 68000,MASTER COMMISSIONER SALE,20008910,3460 BUCKHORN DR,37.97594303,-84.45712494
 349820,2012/12/19 00:00:00.000000000, 105000,MASTER COMMISSIONER SALE,20066320,3580 BOSTON RD,37.98234291,-84.54975926
 352558,2012/12/19 00:00:00.000000000, 160000,MASTER COMMISSIONER SALE,20089900,1005 AUTUMN RIDGE DR,38.00060933,-84.40958244
 348194,2012/12/19 00:00:00.000000000, 114500,FORECLOSURE PROCEEDINGS,25610900,2614 CLAYS MILL RD,38.01362574,-84.53723678
 348301,2012/12/19 00:00:00.000000000, 87500,FORECLOSURE PROCEEDINGS,38071770,1921 LOST TRAIL LN,38.08628844,-84.50675647
 349449,2012/12/19 00:00:00.000000000, 105500,MASTER COMMISSIONER SALE,38188930,3101 MOVADO CT,38.11014984,-84.53095064
 348307,2012/12/20 00:00:00.000000000, 35000,MASTER COMMISSIONER SALE,13864459,1084 ARMSTRONG MILL RD,37.98119985,-84.49177869
 349750,2012/12/20 00:00:00.000000000, 63334,MASTER COMMISSIONER SALE,20279249,3808 SALMON CT,37.96680115,-84.4845582
 348821,2012/12/20 00:00:00.000000000, 80500,MASTER COMMISSIONER SALE,46654300,1616 COURTNEY AVE,38.03560924,-84.46452523
 349708,2012/12/20 00:00:00.000000000, 94605,FORECLOSURE PROCEEDINGS,46698450,1601 CAROLYN DR,38.034971,-84.46679795
 348811,2012/12/21 00:00:00.000000000, 63334,MASTER COMMISSIONER SALE,10029310,1221 APPIAN CIR,37.97616389,-84.48825875
 348736,2012/12/21 00:00:00.000000000, 160000,FORECLOSURE PROCEEDINGS,38136800,733 CORBIN WALK,38.10452903,-84.5420646
 348154,2012/12/22 00:00:00.000000000, 92900,FORECLOSURE PROCEEDINGS,47017250,393 SHERMAN AVE,38.03553361,-84.46831706
 348937,2012/12/26 00:00:00.000000000, 102500,MASTER COMMISSIONER SALE,38052520,132 ANGEL FALLS DR,38.08867012,-84.55963321
 348813,2012/12/27 00:00:00.000000000, 28000,FORECLOSURE PROCEEDINGS,14433100,1884 BOWEN CT,38.08785123,-84.4695624
 349416,2012/12/27 00:00:00.000000000, 790000,FORECLOSURE PROCEEDINGS,38170480,3981 REAL QUIET LN,38.01211101,-84.38018672
 349253,2012/12/28 00:00:00.000000000, 75000,MASTER COMMISSIONER SALE,12949000,2048 NEW ORLEANS DR,38.05351925,-84.43309248
 353178,2012/12/28 00:00:00.000000000, 40000,MASTER COMMISSIONER SALE,19341440,2541 LINDENHURST LOOP,38.00461299,-84.4269903
 348669,2012/12/28 00:00:00.000000000, 68000,FORECLOSURE PROCEEDINGS,20019730,1565 CHADWICK DR,37.97228487,-84.46695977
 352487,2012/12/28 00:00:00.000000000, 190000,MASTER COMMISSIONER SALE,20053280,1116 SHAGBARK LN,37.96607909,-84.49394633
 348545,2012/12/28 00:00:00.000000000, 185000,FORECLOSURE PROCEEDINGS,21361750,3433 LANNETTE LN,37.99486768,-84.56088332
 349141,2012/12/28 00:00:00.000000000, 54024,FORECLOSURE PROCEEDINGS,26764500,668 NORTHSIDE DR,38.05735721,-84.44479596
 349710,2012/12/28 00:00:00.000000000, 700000,MASTER COMMISSIONER SALE,38019890,3074 MUIR STATION RD,38.06837651,-84.34917319
 349897,2012/12/28 00:00:00.000000000, 190000,MASTER COMMISSIONER SALE,38058260,4353 RIVER OAK TRL,37.96282232,-84.52029393
 348305,2012/12/28 00:00:00.000000000, 255000,FORECLOSURE PROCEEDINGS,38222160,523 WELLINGTON WAY,37.99927955,-84.53863781
 348554,2012/12/31 00:00:00.000000000, 66400,FORECLOSURE PROCEEDINGS,13181300,1821 COURTLAND DR,38.05567345,-84.444509
 348566,2012/12/31 00:00:00.000000000, 179000,FORECLOSURE PROCEEDINGS,19323190,961 DEER CROSSING WAY,37.99914333,-84.4037529
 348783,2012/12/31 00:00:00.000000000, 169000,FORECLOSURE PROCEEDINGS,20828750,6791 JACKS CREEK PIKE,37.86574047,-84.37713976
 348565,2012/12/31 00:00:00.000000000, 147000,FORECLOSURE PROCEEDINGS,26805614,343 PATCHEN DR,38.00424792,-84.456796
 350070,2013/01/02 00:00:00.000000000, 96667,MASTER COMMISSIONER SALE,15445700,493 HILL N DALE RD,38.0127447,-84.5337823
 348920,2013/01/02 00:00:00.000000000, 59026,MASTER COMMISSIONER SALE,15586010,1161 ARMSTRONG MILL RD,37.97977758,-84.48724086
 349093,2013/01/02 00:00:00.000000000, 45334,MASTER COMMISSIONER SALE,15999075,1780 COSTIGAN DR,38.08917624,-84.48256772
 351433,2013/01/02 00:00:00.000000000, 150000,MASTER COMMISSIONER SALE,19306360,3113 COTTONTAIL LN,38.00819481,-84.55816963
 350452,2013/01/02 00:00:00.000000000, 126000,MASTER COMMISSIONER SALE,19315380,3209 REUBEN LN,38.0041385,-84.42039853
 348757,2013/01/02 00:00:00.000000000, 125000,FORECLOSURE PROCEEDINGS,20016430,3428 SMOKY MOUNTAIN DR,37.97690479,-84.45344719
 350074,2013/01/02 00:00:00.000000000, 100000,MASTER COMMISSIONER SALE,20488500,836 LAUREL HILL RD,38.03449415,-84.53605362
 349094,2013/01/02 00:00:00.000000000, 43334,MASTER COMMISSIONER SALE,25770605,201 SHADOW WOOD PL,38.01053132,-84.44395481
 349330,2013/01/02 00:00:00.000000000, 168000,FORECLOSURE PROCEEDINGS,38142940,4540 PEBBLE BROOK CIR,37.98341669,-84.40443998
 354163,2013/01/02 00:00:00.000000000, 52100,MASTER COMMISSIONER SALE,43755900,1543 HERON LN,38.02843105,-84.51807453
 348943,2013/01/03 00:00:00.000000000, 56700,MASTER COMMISSIONER SALE,13196200,142 RUGBY RD,38.05183509,-84.54348176
 352028,2013/01/03 00:00:00.000000000, 130000,MASTER COMMISSIONER SALE,19307550,912 STONECASE CT,38.00568599,-84.42061122
 350059,2013/01/03 00:00:00.000000000, 80100,MASTER COMMISSIONER SALE,20014850,748 TROY TRL,37.97005588,-84.50414148
 349229,2013/01/03 00:00:00.000000000, 0,MASTER COMMISSIONER SALE,20017800,737 ADDISON AVE,38.04119949,-84.52837158
 352004,2013/01/03 00:00:00.000000000, 115000,MASTER COMMISSIONER SALE,22417350,989 HOLLY SPRINGS DR,38.03711451,-84.54605475
 349256,2013/01/03 00:00:00.000000000, 104000,MASTER COMMISSIONER SALE,22475150,437 POTOMAC DR,37.98557475,-84.5419588
 349640,2013/01/03 00:00:00.000000000, 160000,MASTER COMMISSIONER SALE,38108370,3036 SANDERSVILLE RD,38.10394427,-84.53842104
 352031,2013/01/04 00:00:00.000000000, 90000,MASTER COMMISSIONER SALE,14663650,2686 QUINCY CT,37.99623622,-84.46187704
 349931,2013/01/04 00:00:00.000000000, 23334,MASTER COMMISSIONER SALE,15241400,417 BRECKENRIDGE ST,38.05000607,-84.47931918
 350317,2013/01/04 00:00:00.000000000, 115000,MASTER COMMISSIONER SALE,38004680,2708 ELLA RAE CT,38.09007121,-84.54334194
 349223,2013/01/04 00:00:00.000000000, 188769,FORECLOSURE PROCEEDINGS,38143520,4645 MARCUS TRL,37.9830682,-84.40282241
 349095,2013/01/07 00:00:00.000000000, 73334,MASTER COMMISSIONER SALE,12888500,646 CHYLEEN CT,38.08606866,-84.46129957
 349933,2013/01/07 00:00:00.000000000, 115000,MASTER COMMISSIONER SALE,15883200,535 FAIRFIELD DR,38.01513165,-84.534583
 348867,2013/01/07 00:00:00.000000000, 37900,FORECLOSURE PROCEEDINGS,21631600,626 DREAMLAND DR,38.0774828,-84.47040677
 349117,2013/01/08 00:00:00.000000000, 103500,FORECLOSURE PROCEEDINGS,38131710,2796 RED CLOVER LN,38.10289847,-84.5290495
 353418,2013/01/09 00:00:00.000000000, 61334,MASTER COMMISSIONER SALE,10638875,1123 KELSEY DR,38.05756366,-84.55301987
 349179,2013/01/09 00:00:00.000000000, 49100,FORECLOSURE PROCEEDINGS,11666650,712 HI CREST DR,38.05467381,-84.44563214
 349874,2013/01/09 00:00:00.000000000, 46767,MASTER COMMISSIONER SALE,12850200,1265 ATOKAD PARK,37.97823465,-84.4780136
 351357,2013/01/09 00:00:00.000000000, 2100,MASTER COMMISSIONER SALE,13335100,431 DOUGLAS AVE,38.06556728,-84.50632623
 351356,2013/01/09 00:00:00.000000000, 1200,MASTER COMMISSIONER SALE,13335200,429 DOUGLAS AVE,38.06554264,-84.50638487
 348921,2013/01/09 00:00:00.000000000, 98500,FORECLOSURE PROCEEDINGS,14824100,2236 JASMINE DR,38.02564943,-84.55055576
 349726,2013/01/09 00:00:00.000000000, 50000,MASTER COMMISSIONER SALE,15459300,1130 OAKWOOD DR,38.08308763,-84.5050092
 348924,2013/01/09 00:00:00.000000000, 96500,FORECLOSURE PROCEEDINGS,38023770,321 SILVER CREEK WAY,38.09001444,-84.54213258
 348950,2013/01/09 00:00:00.000000000, 105101,FORECLOSURE PROCEEDINGS,38065230,249 SPRINTERS TRL,38.07872484,-84.55261227
 349849,2013/01/10 00:00:00.000000000, 62000,FORECLOSURE PROCEEDINGS,10003582,3613 REMORA DR,37.97661494,-84.46921616
 348951,2013/01/10 00:00:00.000000000, 59000,FORECLOSURE PROCEEDINGS,10029310,1221 APPIAN CIR,37.97616389,-84.48825875
 349422,2013/01/10 00:00:00.000000000, 11000,MASTER COMMISSIONER SALE,10752500,620 OHIO ST,38.05042744,-84.48120017
 350552,2013/01/10 00:00:00.000000000, 110000,MASTER COMMISSIONER SALE,12897500,824 AURORA AVE,38.03766592,-84.47852337
 349129,2013/01/10 00:00:00.000000000, 41950,FORECLOSURE PROCEEDINGS,13093900,936 CARNEAL RD,38.05337721,-84.46802881
 349411,2013/01/10 00:00:00.000000000, 40000,MASTER COMMISSIONER SALE,17063550,1554 GRANT DR,38.07566079,-84.48337302
 349101,2013/01/10 00:00:00.000000000, 276000,FORECLOSURE PROCEEDINGS,19319330,760 EMMETT CREEK LN,37.96017243,-84.50924639
 349560,2013/01/10 00:00:00.000000000, 42500,FORECLOSURE PROCEEDINGS,20279222,3832 TROUT CT,37.96576355,-84.48116689
 350459,2013/01/10 00:00:00.000000000, 107000,FORECLOSURE PROCEEDINGS,26042300,3337 TISDALE DR,37.99054738,-84.54877702
 350785,2013/01/10 00:00:00.000000000, 220000,MASTER COMMISSIONER SALE,38057690,589 ALDERBROOK WAY,37.96355343,-84.51789528
 350551,2013/01/10 00:00:00.000000000, 95000,MASTER COMMISSIONER SALE,38070350,245 BLACK WATER LN,38.08269844,-84.55871817
 352030,2013/01/10 00:00:00.000000000, 125000,MASTER COMMISSIONER SALE,38145670,2304 MULUNDY WAY,38.09637236,-84.5243639
 354051,2013/01/10 00:00:00.000000000, 0,MASTER COMMISSIONER SALE,38145670,2304 MULUNDY WAY,38.09637236,-84.5243639
 349423,2013/01/10 00:00:00.000000000, 74668,MASTER COMMISSIONER SALE,38228000,540 E FOURTH ST,38.04448517,-84.48361801
 350021,2013/01/11 00:00:00.000000000, 96200,FORECLOSURE PROCEEDINGS,10505000,3255 AQUEDUCT DR,37.99296581,-84.46956697
 349392,2013/01/11 00:00:00.000000000, 84000,MASTER COMMISSIONER SALE,12899750,3355 HIGH HOPE RD,37.98867752,-84.47897204
 350315,2013/01/11 00:00:00.000000000, 120000,MASTER COMMISSIONER SALE,20038540,1744 FARMVIEW DR,37.96387677,-84.45824333
 350513,2013/01/11 00:00:00.000000000, 78000,FORECLOSURE PROCEEDINGS,23265450,221 E TIVERTON WAY,37.97810776,-84.52038653
 349091,2013/01/11 00:00:00.000000000, 262000,FORECLOSURE PROCEEDINGS,38014270,644 POPLAR SPRINGS LN,37.96058367,-84.51523121
 349097,2013/01/14 00:00:00.000000000, 74000,FORECLOSURE PROCEEDINGS,10030160,2720 CHELSEA WOODS CT,38.00993444,-84.44180583
 357969,2013/01/14 00:00:00.000000000, 34299,FORECLOSURE PROCEEDINGS,11287650,626 HOLLOW CREEK RD,38.07841686,-84.48342603
 351877,2013/01/14 00:00:00.000000000, 60000,MASTER COMMISSIONER SALE,11401500,409 ST ANTHONY DR,38.06338554,-84.45178293
 350764,2013/01/14 00:00:00.000000000, 80000,MASTER COMMISSIONER SALE,14150277,1349 CANONERO DR,37.98199125,-84.47302375
 350622,2013/01/14 00:00:00.000000000, 107000,MASTER COMMISSIONER SALE,20013150,969 DARDA CT,37.96189427,-84.49480793
 349405,2013/01/14 00:00:00.000000000, 55000,MASTER COMMISSIONER SALE,20081930,1949 OLD PARIS RD,38.07386905,-84.45827963
 350549,2013/01/14 00:00:00.000000000, 60000,MASTER COMMISSIONER SALE,23059900,2306 CABOT DR,38.08680024,-84.45707787
 349563,2013/01/15 00:00:00.000000000, 0,FORECLOSURE PROCEEDINGS,11560300,274 E FOURTH ST,38.0473358,-84.48687981
 349370,2013/01/15 00:00:00.000000000, 66900,FORECLOSURE PROCEEDINGS,11668850,739 BISHOP DR,38.08523913,-84.46645078
 350318,2013/01/15 00:00:00.000000000, 110000,MASTER COMMISSIONER SALE,11887894,3204 YELLOWSTONE PKWY,37.98809545,-84.46361844
 349267,2013/01/15 00:00:00.000000000, 25000,MASTER COMMISSIONER SALE,13185700,565 W SECOND ST,38.05525901,-84.50177352
 349873,2013/01/15 00:00:00.000000000, 100000,MASTER COMMISSIONER SALE,13288900,2140 ST MATHILDA DR,38.02134908,-84.46085664
 367765,2013/01/15 00:00:00.000000000, 12500,MASTER COMMISSIONER SALE,13417600,1115 ANDERSON ST,38.05357872,-84.51586244
 349166,2013/01/15 00:00:00.000000000, 63405,FORECLOSURE PROCEEDINGS,14433300,1278 BORDEAUX DR,38.05157593,-84.55505427
 350550,2013/01/15 00:00:00.000000000, 90000,MASTER COMMISSIONER SALE,16154400,608 PRICE AVE,38.05859986,-84.49034463
 351727,2013/01/15 00:00:00.000000000, 84000,MASTER COMMISSIONER SALE,19337590,1252 RED STONE DR,38.01422287,-84.40997677
 349167,2013/01/15 00:00:00.000000000, 57000,FORECLOSURE PROCEEDINGS,20965009,1127 TATESBROOK DR,37.97394003,-84.48866654
 350242,2013/01/15 00:00:00.000000000, 79100,MASTER COMMISSIONER SALE,24890800,261 VANDERBILT DR,37.98066432,-84.52148373
 353671,2013/01/15 00:00:00.000000000, 110000,MASTER COMMISSIONER SALE,38032260,268 CLOVER VALLEY DR,38.07951809,-84.55457734
 349761,2013/01/15 00:00:00.000000000, 150000,MASTER COMMISSIONER SALE,38068580,669 KENOVA TRCE,38.09624212,-84.53603325
 349218,2013/01/15 00:00:00.000000000, 142500,FORECLOSURE PROCEEDINGS,38139740,3404 HYANNISPORT DR,37.98671187,-84.54128227
 349355,2013/01/16 00:00:00.000000000, 66600,FORECLOSURE PROCEEDINGS,13901900,2081 ST CHRISTOPHER DR,38.02342476,-84.45881016
 349439,2013/01/16 00:00:00.000000000, 91000,FORECLOSURE PROCEEDINGS,19976200,677 GRAFTONS MILL LN,38.01916988,-84.44127517
 349348,2013/01/17 00:00:00.000000000, 110000,FORECLOSURE PROCEEDINGS,10020350,105 HIDDEN WOODS CT,37.96804638,-84.53162218
 350625,2013/01/17 00:00:00.000000000, 110000,MASTER COMMISSIONER SALE,12047200,491 DONCASTER CT,38.05958227,-84.45613128
 350243,2013/01/17 00:00:00.000000000, 49900,FORECLOSURE PROCEEDINGS,13635800,686 GAY PL,38.053657,-84.46145112
 349700,2013/01/17 00:00:00.000000000, 946813,MASTER COMMISSIONER SALE,15628600,2232 DINSMORE DR,38.01639206,-84.46643796
 349357,2013/01/18 00:00:00.000000000, 30000,FORECLOSURE PROCEEDINGS,14063150,466 MORGAN AVE,38.05590905,-84.46783975
 349495,2013/01/18 00:00:00.000000000, 40251,FORECLOSURE PROCEEDINGS,15026235,824 MEADOW LN,38.04874007,-84.46855364
 349875,2013/01/22 00:00:00.000000000, 65000,MASTER COMMISSIONER SALE,13423600,1934 GLENGARRY WAY,38.06741349,-84.44873244
 349465,2013/01/22 00:00:00.000000000, 118600,MASTER COMMISSIONER SALE,23001346,477 CROMWELL WAY,37.98486071,-84.54697579
 350821,2013/01/22 00:00:00.000000000, 120000,MASTER COMMISSIONER SALE,26128166,405 SQUIRES RD,37.99203218,-84.44592644
 349464,2013/01/22 00:00:00.000000000, 135000,FORECLOSURE PROCEEDINGS,38188930,3101 MOVADO CT,38.11014984,-84.53095064
 349918,2013/01/23 00:00:00.000000000, 36668,MASTER COMMISSIONER SALE,12257500,1912 CHRIS DR,38.09125927,-84.47626822
 349965,2013/01/23 00:00:00.000000000, 70000,MASTER COMMISSIONER SALE,12580314,3716 NIAGARA DR,37.96819731,-84.47931693
 351235,2013/01/23 00:00:00.000000000, 34667,MASTER COMMISSIONER SALE,12984700,913 BYARS AVE,38.0431958,-84.46942223
 352029,2013/01/23 00:00:00.000000000, 135000,MASTER COMMISSIONER SALE,19967300,2913 MASTERS VIEW RD,38.09317754,-84.55009293
 349455,2013/01/23 00:00:00.000000000, 88000,FORECLOSURE PROCEEDINGS,19986590,2741 GATEWAY PARK LN,38.09190523,-84.54776808
 350157,2013/01/23 00:00:00.000000000, 115000,MASTER COMMISSIONER SALE,20032290,3305 HUNTING HILLS DR,37.97081031,-84.45740291
 349920,2013/01/23 00:00:00.000000000, 95000,MASTER COMMISSIONER SALE,23937150,3419 SAYBROOK RD,37.98976513,-84.54599435
 349763,2013/01/23 00:00:00.000000000, 40100,MASTER COMMISSIONER SALE,27000100,429 EMERSON DR,38.05864752,-84.46483446
 349762,2013/01/23 00:00:00.000000000, 90000,MASTER COMMISSIONER SALE,38023920,2649 MABLE LN,38.08939894,-84.54028664
 349335,2013/01/23 00:00:00.000000000, 147000,FORECLOSURE PROCEEDINGS,38082440,4088 BOONE CREEK RD,37.99539004,-84.39770695
 349431,2013/01/23 00:00:00.000000000, 91103,FORECLOSURE PROCEEDINGS,38113560,3053 NEW RIVER PL,38.08514924,-84.56425001
 349917,2013/01/23 00:00:00.000000000, 60000,MASTER COMMISSIONER SALE,42095041,3144 HIGH RIDGE DR,37.98850064,-84.46076974
 349787,2013/01/24 00:00:00.000000000, 4350,FORECLOSURE PROCEEDINGS,10004680,1281 VILLAGE DR,38.05037611,-84.55093175
 350519,2013/01/24 00:00:00.000000000, 40000,MASTER COMMISSIONER SALE,11357800,952 HIGHLAND PARK DR,38.0539273,-84.47260108
 353267,2013/01/24 00:00:00.000000000, 66667,MASTER COMMISSIONER SALE,12881300,425 DELCAMP DR,38.05944207,-84.48823716
 351589,2013/01/24 00:00:00.000000000, 60000,MASTER COMMISSIONER SALE,12896490,1348 STEPHEN FOSTER DR,37.97568009,-84.4817114
 349915,2013/01/24 00:00:00.000000000, 18668,MASTER COMMISSIONER SALE,13646100,229 OSAGE CT,38.01555894,-84.45124795
 349919,2013/01/24 00:00:00.000000000, 25000,MASTER COMMISSIONER SALE,14510900,2462 WOODHILL DR,38.01545616,-84.44947818
 349914,2013/01/24 00:00:00.000000000, 100000,MASTER COMMISSIONER SALE,16288975,2064 REBEL RD,38.00870016,-84.51955361
 354946,2013/01/24 00:00:00.000000000, 105000,MASTER COMMISSIONER SALE,17195312,3069 TUSCALOOSA LN,37.99200083,-84.45162025
 349421,2013/01/24 00:00:00.000000000, 63197,FORECLOSURE PROCEEDINGS,19333760,357 SHADOW GLEN CT,38.01404393,-84.4450435
 350316,2013/01/24 00:00:00.000000000, 95000,MASTER COMMISSIONER SALE,19960350,1208 ASPEN ST,38.01409345,-84.40887187
 351461,2013/01/24 00:00:00.000000000, 90000,MASTER COMMISSIONER SALE,20058380,457 FOX HARBOUR DR,37.97361895,-84.51475661
 350578,2013/01/24 00:00:00.000000000, 95000,MASTER COMMISSIONER SALE,20075610,4053 WEBER WAY,37.97546224,-84.56278702
 349982,2013/01/24 00:00:00.000000000, 79854,MASTER COMMISSIONER SALE,20103800,3944 LAUREN WAY,37.97207391,-84.51244239
 349854,2013/01/24 00:00:00.000000000, 95000,MASTER COMMISSIONER SALE,24932750,459 PLYMOUTH DR,37.98550368,-84.54399622
 350158,2013/01/24 00:00:00.000000000, 120000,MASTER COMMISSIONER SALE,38090880,2200 SONOMA PL,38.09334625,-84.50668251
 350213,2013/01/24 00:00:00.000000000, 137098,MASTER COMMISSIONER SALE,38104440,2705 TRAILWOOD LN,38.08023424,-84.55127529
 349457,2013/01/24 00:00:00.000000000, 205000,FORECLOSURE PROCEEDINGS,38160530,841 TIFFANIE CT,37.97083751,-84.55255289
 351731,2013/01/24 00:00:00.000000000, 100000,MASTER COMMISSIONER SALE,55342017,561 ASHLEY WAY,38.00941202,-84.53735983
 350009,2013/01/25 00:00:00.000000000, 55000,FORECLOSURE PROCEEDINGS,10051080,1433 HARTLAND WOODS WAY,37.96427652,-84.47958916
 349555,2013/01/25 00:00:00.000000000, 105000,FORECLOSURE PROCEEDINGS,10276579,3205 SHOAL LAKE DR,37.9895321,-84.45634473
 349391,2013/01/25 00:00:00.000000000, 175000,FORECLOSURE PROCEEDINGS,20045890,120 DENNIS DR,38.00321422,-84.5227064
 350823,2013/01/25 00:00:00.000000000, 83334,MASTER COMMISSIONER SALE,20055100,315 SIERRA DR,38.06632536,-84.45452214
 349406,2013/01/25 00:00:00.000000000, 55000,FORECLOSURE PROCEEDINGS,20081930,1949 OLD PARIS RD,38.07386905,-84.45827963
 350573,2013/01/25 00:00:00.000000000, 165000,MASTER COMMISSIONER SALE,38078620,536 SOUTHPOINT DR,37.95910684,-84.51387448
 350822,2013/01/28 00:00:00.000000000, 63334,MASTER COMMISSIONER SALE,11883000,1904 DEAUVILLE DR,38.05030757,-84.54320857
