LF00129175,C,2015-07-28,0000000121,AK ASSOCIATES INC,40280.67,1,10120,2015-11-02,AK-CKy911-CMRS2014-KnoxCo-204.  Equipment & materials to bring county on to the Central Kentucky 911 Network ('CKy911net').  Reference RES# 373-2014, ,96202,505602,4205,373-2014,SHARE
LF00129174,D,2015-07-28,0000002856,QUALITY ASSURANCE SPECIALISTS INC,13000,1,11604,2015-10-26,BLANKET - ASBESTOS - PM,276-2014,76101,707501,1101, ,SHARE
LF00129173,C,2015-07-28,0000002856,QUALITY ASSURANCE SPECIALISTS INC,320,1,11604,2015-09-01,ASBESTOS ANALYSIS OF 534 MERINO ST,276-2014,71299,505804,1101, ,SHARE
LF00129172,C,2015-07-28,0000030754,CHASE ENVIRONMENTAL GROUP INC,2634,1,11604,2015-10-01,REMOVAL OF TILE & MASTIC,241-2014D,91012,707201,2606, ,SHARE
LF00129171,C,2015-07-28,0000000121,AK ASSOCIATES INC,8981,1,10120,2015-10-01,AK-CKy911-CMRS2014-MarionCo-203.  Equipment & materials to bring county on to the Central Kentucky 911 Network ('CKy911net').  Reference RES# 373-2014, ,71208,505602,4205,R373-2014,SHARE
LF00129171,C,2015-07-28,0000000121,AK ASSOCIATES INC,7850,1,10120,2015-10-01,AK-CKy911-CMRS2014-MarionCo-203.  Equipment & materials to bring county on to the Central Kentucky 911 Network ('CKy911net').  Reference RES# 373-2014, ,74102,505602,4205,R373-2014,SHARE
LF00129171,C,2015-07-28,0000000121,AK ASSOCIATES INC,840,1,10120,2015-10-01,AK-CKy911-CMRS2014-MarionCo-203.  Equipment & materials to bring county on to the Central Kentucky 911 Network ('CKy911net').  Reference RES# 373-2014, ,75101,505602,4205,R373-2014,SHARE
LF00129171,C,2015-07-28,0000000121,AK ASSOCIATES INC,15188.64,1,10120,2015-10-01,AK-CKy911-CMRS2014-MarionCo-203.  Equipment & materials to bring county on to the Central Kentucky 911 Network ('CKy911net').  Reference RES# 373-2014, ,96201,505602,4205,R373-2014,SHARE
LF00129171,C,2015-07-28,0000000121,AK ASSOCIATES INC,26853.78,1,10120,2015-10-01,AK-CKy911-CMRS2014-MarionCo-203.  Equipment & materials to bring county on to the Central Kentucky 911 Network ('CKy911net').  Reference RES# 373-2014, ,96202,505602,4205,R373-2014,SHARE
LF00129170,C,2015-07-28,0000007280,NATIONAL ENVIRONMENTAL CONTRACTING INC,3880,1,11604,2015-11-02,EMERGENCY REMOVAL OF TILE & MASTIC,241-2014A,91012,707201,2606, ,SHARE
LF00129169,C,2015-07-28,0000024808,ACCESS WELLNESS GROUP INC,4725,1,12724,2015-09-01,EAP - August 2015,719-2012,71204,160503,1101, ,SHARE
LF00129168,C,2015-07-28,0000027098,HG MAYBECK CO INC,3852,1,12833,2015-10-01,HVY WGT 24x36 OPEN TOP NAME TAG WHITE, ,75101,505402,1101,,SHARE
LF00129167,C,2015-07-28,0000003230,IMAGE360,376.5,1,12979,2015-09-01,Youth Development Center Signs,348-2012A,75101,606502,1101, ,SHARE
LF00129166,C,2015-07-28,0000024756,SERVICEWEAR APPAREL INC,1060.26,1,12428,2015-09-01,MISC UNIFORMS - PAYMENT FOR INVOICES 0022407569 AND 0022287313 FY2015,MA-758-1100001045,75601,505801,1101, ,SHARE
LF00129165,C,2015-07-28,0000033757,ADELE B BROWN, ATTORNEY,110.7,1,12713,2015-09-01,Adele B. Brown WO Re: US Bk Nat'l Assc v Clifford Gambrel Case#14-CI-3191, ,78322,194101,1101,,SHARE
LF00129164,C,2015-07-28,0000001488,GALLS INC,29.99,1,12445,2015-09-01,Badge Case,325-2012,75101,112006,1101, ,SHARE
LF00129163,C,2015-07-28,0000019932,CENTRAL KENTUCKY INTERPRETER REFERRAL,200,1,11772,2015-09-01,Interpreter Referral Service, ,71299,606503,1101,,SHARE
LF00129162,C,2015-07-28,0000000014,AT & T MOBILITY,700,1,11378,2015-10-20,BLANKET PO (effective thru 06-30-16) Monthly billing,WSCA3,72203,606101,1101, ,SHARE
LF00129161,D,2015-07-28,0000021243,KEN ISAAC'S INTERIORS INC,7967.4,1,11173,2015-12-07,Installation and floor prep vinyl flooring planks NST,98-2015,76101,707201,2604, ,SHARE
LF00129160,D,2015-07-28,0000007443,PRECISION PRODUCTS,1202.5,1,12896,2015-11-06,Survey Equipment, ,97456,303202,1101,State MA,SHARE
LF00129159,D,2015-07-28,0000027119,REYNOLDS GOLF & TURF EQUIPMENT,1000,1,12466,2015-08-11,BLANKET FOR TRACTOR AND MOWER PARTS HYDRAULIC MOTOR, SHAFT, BEARING, BUSHING,PIN,BELT EXP 8/31/2015, ,11060,707606,1101,,SHARE
LF00129158,D,2015-07-28,0000026089,GREENBOX HEATING AND AIR,1525,1,11225,2015-07-28,INSTALL EXHAUST FAN - FLEET, ,76101,707501,1101,,SHARE
LF00129157,C,2015-07-28,0000027119,REYNOLDS GOLF & TURF EQUIPMENT,1000,1,12466,2015-09-01,BLANKET FOR TRACTOR AND MOWER PARTS HYDRAULIC MOTOR, SHAFT, BEARING, BUSHING,PIN,BELT EXP 8/31/2015, ,11060,707606,1101,,SHARE
LF00129156,D,2015-07-28,0000027119,REYNOLDS GOLF & TURF EQUIPMENT,1000,1,12466,2015-09-08,BLANKET FOR TRACTOR AND MOWER PARTS HYDRAULIC MOTOR, SHAFT, BEARING, BUSHING,PIN,BELT EXP 8/31/2015, ,11060,707606,1101,,SHARE
LF00129155,C,2015-07-28,0000007171,JOHN DEERE LANDSCAPES INC,989.52,1,12387,2015-09-01,FUNGICIDE 18 PLUS, ,11097,707606,1101,,SHARE
LF00129154,D,2015-07-28,0000005867,HM RICHARDSON COMPANY,1000,1,12336,2015-08-07,BLANKET FOR JANITORIAL SUPPLIES TRASH BAGS, TOILET PAPER, TOWELS, CLEANING SUPPLIES EXP 12/31/2015, ,75101,707606,1101,,SHARE
LF00129153,D,2015-07-28,0000007321,S & S TIRE TRUCK SERVICE CENTER,1000,1,13204,2015-12-07,BLANKET FOR MISC TIRES GOLF CART TIRES,TRACTOR TIRES EXP 09/30/2015,MA75807000024021,11060,707606,1101, ,SHARE
LF00129152,C,2015-07-28,0000007025,HARRELL'S,5808,1,12387,2015-10-01,FERTILIZER, SIGNATURE STATE CONTRACT 75814000006803,7581400000680 3,11097,707606,1101, ,SHARE
LF00129151,C,2015-07-28,0000002992,BOB RILEY DIST INC DBA RILEY OIL COMPANY,4116.75,1,12530,2015-09-01,Synthetic Transmission Fluid,684-2014,11060,707301,1101, ,SHARE
LF00129150,D,2015-07-28,0000005702,CLEAN SWEEP CAR WASH,750,1,11662,2015-10-27,cleaing and detailing of vehicles, ,76332,606102,1101,,SHARE
LF00129149,D,2015-07-28,0000001642,GUARANTEE PEST CONTROL INC,5000,1,12311,2015-08-13,PEST CONTROL MONTHLY BILLING FROM ALL STATIONS,647-2014,76101,505704,1101, ,SHARE
LF00129148,D,2015-07-28,0000024940,CROSSROADS FORD LINCOLN INC,61751,1,13229,2015-07-28,2016 F550 4X4,MA7581100000911,96955,303401,4002, ,SHARE
LF00129147,C,2015-07-28,0000003999,XPEDX LLC,1000,1,12336,2015-10-01,BLANKET FOR JANITORIAL SUPPLIES TRASH BAGS, TOILET PAPER, TOWELS, CLEANING SUPPLIES EXP 9/30/2015, ,75101,707606,1101,,SHARE
LF00129146,C,2015-07-28,0000003793,VOGELPOHL FIRE EQUIPMENT,5920,1,08005,2015-10-01,K.O. Fire Curtain,251-2014,75801,505702,1105,Sole Sourc,SHARE
LF00129145,D,2015-07-28,0000005766,OWENS COMMUNICATIONS INC,5616.22,1,06490,2015-07-28,Radio console, push bar, and runningboard lights for Inv and Hazmat units, ,96957,505702,1105, ,SHARE
LF00129144,C,2015-07-28,0000028337,WOODFORD OIL COMPANY,3585.6,1,06517,2015-09-01,ANTIFREEZE, ,11060,707301,1101, ,SHARE
LF00129142,D,2015-07-28,0000002685,PAUL MILLER FORD MAZDA CORP,2381,1,11641,2015-07-28,ENGINE REPAIR, ,76331,707301,1101, ,SHARE
LF00129141,C,2015-07-27,0000001311,FAYETTE COUNTY CLERK OFFICE,23,1,11294,2015-09-01,Recording Fee for 4131 Todds Road, ,91715,303202,3160,,SHARE
LF00129140,C,2015-07-27,0000033677,HOME PLACE THE SAVANNA VIEW HOA,330,1,11294,2015-09-01,Temporary Easement at 1185 Deer Haven Lane, ,91715,303202,3160,,SHARE
LF00129139,D,2015-07-27,0000025827,POMEROY IT SOLUTIONS SALES COMPANY INC,189280,1,11864,2015-12-08,Salary for Wes Allen FY16,261-2013D,71208,210101,1101, ,SHARE
LF00129138,C,2015-07-27,0000002856,QUALITY ASSURANCE SPECIALISTS INC,840,1,11604,2015-10-01,LEAD AIR MONITORING & SAMPLES,276-2014,76101,707501,1101, ,SHARE
LF00129137,C,2015-07-27,0000024937,AIR SOURCE TECHNOLOGY INC,1060,1,11604,2015-10-01,LEAD DUST WIPE SAMPLES,279-2014,76101,707501,1101, ,SHARE
LF00129136,C,2015-07-27,0000024214,STITH, ROBERT P,140,1,12713,2015-08-03,Robert Stith Atty fee -Commonwealth of Ky v Katherine Robertson 04-H-009-002, ,78323,194101,1101,,SHARE
LF00129135,C,2015-07-27,0000007280,NATIONAL ENVIRONMENTAL CONTRACTING INC,14986,1,11604,2015-09-01,REMOVE CEILING TILES,241-2014A,76101,707501,1101, ,SHARE
LF00129134,C,2015-07-27,0000002856,QUALITY ASSURANCE SPECIALISTS INC,190,1,11604,2015-11-02,PLM & TEM SAMPLE ANALYSIS,276-2014,91012,707201,2606, ,SHARE
LF00129133,C,2015-07-27,0000001720,DEERE & COMPANY/JOHN DEERE,1668.72,1,12522,2015-09-01,BLADE; MA75812000003881,MA7581200000536 5,97651,707301,4002, ,SHARE
LF00129132,D,2015-07-27,0000005846,CORNETT & ASSOCIATES,1200,1,12638,2015-09-29,HOME 2015 APPRAISAL SERVICES FOR HOUSING REHAB, ,71213,160201,3120,,SHARE
LF00129131,D,2015-07-27,0000017639,BOXWOOD TECHNOLOGY INC,800,1,11339,2015-08-17,Three 30-day Online Job Posting Packages, ,71299,303501,1115, ,SHARE
LF00129130,D,2015-07-27,0000007716,WINDSTREAM FINANCIAL SERVICES,22380,1,10155,2015-12-03,4204 - Monthly Network/Fiber Services for 800 MHz Public Safety Radio System thru Jan. 2016. Reference RES # 678-2012, ,72204,505602,4204,678-2012,SHARE
LF00129129,C,2015-07-27,0000000121,AK ASSOCIATES INC,40600,1,10120,2015-08-03,AK Elite Premire Maintenance for 7/1/15 - 12/31/15.  Invoice # 6635, ,71208,505602,4204,689-321-13,SHARE
LF00129129,C,2015-07-27,0000000121,AK ASSOCIATES INC,40600,1,10120,2015-08-03,AK Elite Premire Maintenance for 7/1/15 - 12/31/15.  Invoice # 6635, ,71208,505602,4205,689-321-13,SHARE
LF00129128,C,2015-07-27,0000000121,AK ASSOCIATES INC,8981,1,10120,2015-10-01,AK-CKy911-CMRS2014-BrackenCo-201.  Equipment & materials to bring county onto the Central Kentucky 911 Network (CKy911net).  Reference RES # 373-2014, ,71208,505602,4205,373-2014,SHARE
LF00129128,C,2015-07-27,0000000121,AK ASSOCIATES INC,7850,1,10120,2015-10-01,AK-CKy911-CMRS2014-BrackenCo-201.  Equipment & materials to bring county onto the Central Kentucky 911 Network (CKy911net).  Reference RES # 373-2014, ,74102,505602,4205,373-2014,SHARE
LF00129128,C,2015-07-27,0000000121,AK ASSOCIATES INC,840,1,10120,2015-10-01,AK-CKy911-CMRS2014-BrackenCo-201.  Equipment & materials to bring county onto the Central Kentucky 911 Network (CKy911net).  Reference RES # 373-2014, ,75101,505602,4205,373-2014,SHARE
LF00129128,C,2015-07-27,0000000121,AK ASSOCIATES INC,15188.64,1,10120,2015-10-01,AK-CKy911-CMRS2014-BrackenCo-201.  Equipment & materials to bring county onto the Central Kentucky 911 Network (CKy911net).  Reference RES # 373-2014, ,96201,505602,4205,373-2014,SHARE
LF00129128,C,2015-07-27,0000000121,AK ASSOCIATES INC,26853.78,1,10120,2015-10-01,AK-CKy911-CMRS2014-BrackenCo-201.  Equipment & materials to bring county onto the Central Kentucky 911 Network (CKy911net).  Reference RES # 373-2014, ,96202,505602,4205,373-2014,SHARE
LF00129127,C,2015-07-27,0000029126,PIZZA HUT,450.5,1,12872,2015-09-01,pizza for reforest - balance due - invoice 295905041100000101, ,75102,313201,1103,,SHARE
LF00129126,C,2015-07-27,0000006450,REPUBLIC SERVICES OF KENTUCKY LLC,3370.04,1,12436,2015-09-01,Republic Services - Haley Pike Landfill, final bill 93-2005, ,71210,303102,4121, ,SHARE
LF00129125,C,2015-07-27,0000000121,AK ASSOCIATES INC,8981,1,10120,2015-10-01,AK-CKy911-CMRS2014-EdmonsonCo-202.  Equipment & materials to bring county onto the Central Kentucky 911 Network (CKy911net).  Reference RES # 373-2014, ,71208,505602,4205,373-2014,SHARE
LF00129125,C,2015-07-27,0000000121,AK ASSOCIATES INC,7850,1,10120,2015-10-01,AK-CKy911-CMRS2014-EdmonsonCo-202.  Equipment & materials to bring county onto the Central Kentucky 911 Network (CKy911net).  Reference RES # 373-2014, ,74102,505602,4205,373-2014,SHARE
LF00129125,C,2015-07-27,0000000121,AK ASSOCIATES INC,840,1,10120,2015-10-01,AK-CKy911-CMRS2014-EdmonsonCo-202.  Equipment & materials to bring county onto the Central Kentucky 911 Network (CKy911net).  Reference RES # 373-2014, ,75101,505602,4205,373-2014,SHARE
LF00129125,C,2015-07-27,0000000121,AK ASSOCIATES INC,15984.65,1,10120,2015-10-01,AK-CKy911-CMRS2014-EdmonsonCo-202.  Equipment & materials to bring county onto the Central Kentucky 911 Network (CKy911net).  Reference RES # 373-2014, ,96201,505602,4205,373-2014,SHARE
LF00129125,C,2015-07-27,0000000121,AK ASSOCIATES INC,27243.78,1,10120,2015-10-01,AK-CKy911-CMRS2014-EdmonsonCo-202.  Equipment & materials to bring county onto the Central Kentucky 911 Network (CKy911net).  Reference RES # 373-2014, ,96202,505602,4205,373-2014,SHARE
LF00129124,C,2015-07-27,0000031811,VAR RESOURCES INC,1062.51,1,07229,2015-09-01,Laptop Lease,256-2014,71303,112009,1101, ,SHARE
LF00129123,D,2015-07-27,0000023073,USBANCORP/KONICA PREMIER FINANCING,351.25,1,12181,2015-12-09,LEASE HIZHUB 363 BLACK & WHITE COPIER THRU JUNE 2016,603-2010B,71303,303201,1101, ,SHARE
LF00129123,D,2015-07-27,0000023073,USBANCORP/KONICA PREMIER FINANCING,351.25,1,12181,2015-12-09,LEASE HIZHUB 363 BLACK & WHITE COPIER THRU JUNE 2016,603-2010B,71303,303202,1136, ,SHARE
LF00129123,D,2015-07-27,0000023073,USBANCORP/KONICA PREMIER FINANCING,351.25,1,12181,2015-12-09,LEASE HIZHUB 363 BLACK & WHITE COPIER THRU JUNE 2016,603-2010B,71303,303202,4002, ,SHARE
LF00129123,D,2015-07-27,0000023073,USBANCORP/KONICA PREMIER FINANCING,351.25,1,12181,2015-12-09,LEASE HIZHUB 363 BLACK & WHITE COPIER THRU JUNE 2016,603-2010B,71303,303202,4201, ,SHARE
LF00129122,C,2015-07-27,0000002637,PACER SERVICE CENTER,56.2,1,11675,2015-09-01,April 2015 - June 2015 Invoices, ,77802,194101,1101, ,SHARE
LF00129121,C,2015-07-27,0000015983,TRAFFICWARE,15217.65,1,12889,2015-10-01,Blanket PO for Synchro plus SimTraffic9-- 7 Users, ,76102,303601,1101,,SHARE
LF00129119,D,2015-07-27,0000031811,VAR RESOURCES INC,6678.4,1,07229,2015-10-19,10 Lenovo Laptops - lease payments for FY16,256-2014,71303,202505,1101, ,SHARE
LF00129118,C,2015-07-27,0000006450,REPUBLIC SERVICES OF KENTUCKY LLC,651.28,1,12436,2015-09-01,Disposal of Contaminated soil @ the Dog Kennel-INV.# 0993-00147 1244, ,71210,303102,4121, ,SHARE
LF00129117,C,2015-07-27,0000002680,PATH MASTER INC,25480,1,11495,2015-09-01,Centracs Traffic Signal System Software Maintenance,696-2014A,76102,303601,1101,Sole Sourc,SHARE
LF00129116,D,2015-07-27,0000001606,GRAYBAR ELECTRIC CO INC,999.99,1,12886,2015-11-11,Blanket PO for Computer related Supplies,6-2015A,75801,303501,1115, ,SHARE
LF00129115,C,2015-07-27,0000003286,SOFTWARE HOUSE INTERNATIONAL,5512.92,1,12889,2015-09-01,Microsoft Visual Studio Professional w/ MSDN - Software Assurance Part 77D-00111,MA 758 PUNC1400002,76102,202505,1101, ,SHARE
LF00129114,D,2015-07-27,0000007716,WINDSTREAM FINANCIAL SERVICES,760,1,11864,2015-11-24,configuration of a PRI/QSIG T1 on the LFUCG Avaya Option 81,493-2013,71208,202505,1101, ,SHARE
LF00129113,C,2015-07-27,0000025163,THOMSON REUTERS WEST,158,1,11675,2015-09-01,LAW RESEARCH, ,77802,194101,1101, ,SHARE
LF00129112,C,2015-07-24,0000033749,RILEY NELL,200,1,11129,2015-09-01,For Landscaping at 585 Plainview Rd, ,76101,303406,4002,,SHARE
LF00129111,C,2015-07-27,0000002693,PECCO INC,15332,1,11184,2015-11-02,South Broadway Cleaning, ,71223,303204,4052, ,SHARE
LF00129110,D,2015-07-24,0000033674,VAN METER, GAY,2475,1,12285,2015-07-30,310 Holiday Rd ¿ Gay Van Meter -Reimbursement to homeowner for improvements made to prevent future basement flooding due to sanitary sewer backup in basement.  Homeowner paid plumber for improvements, LFUCG to reimburse homeowner., ,71299,303401,4003,,SHARE
LF00129109,C,2015-07-24,0000008024,JACK DOHENY SUPPLIES,3176.91,1,12413,2015-09-01,90948-39 3/4 PATRIOT ROOT CUTTER (MOTOR & THRUSTER) 50 GPM - 3000 PSI,446-2014B,75801,303406,4002, ,SHARE
LF00129108,D,2015-07-24,0000023073,USBANCORP/KONICA PREMIER FINANCING,7143.12,1,12410,2015-12-08,Blanket PO for Contract leasing-(3) Copier Machines- Bizhub C364ps sp*C364*C654, ,71303,303501,1115, ,SHARE
LF00129107,D,2015-07-24,0000027206,MARTIN'S SANITATION SERVICE INC,1200,1,12043,2015-12-07,Blanket -Portable Toilet Rental at Haley Pike Landfill,61-2013,71299,303102,4121, ,SHARE
LF00129106,D,2015-07-24,0000021459,ALLIED TECHNICAL SERVICES INC,75000,1,13312,2015-12-09,BLANKET FOR EMERGENCY PUMPING SERVICES,125-2011,71223,303401,4003, ,SHARE
LF00129105,D,2015-07-24,0000001108,DOYLE WATER DISTRIBUTORS INC,404,1,08160,2015-09-11,Blanket / Doyle Water Distributors, ,75101,303102,4121, ,SHARE
LF00129104,D,2015-07-24,0000021281,SPRINT,1000,1,12292,2015-12-01,James McCarty,WSCA S1907,72203,303102,4121, ,SHARE
LF00129103,D,2015-07-24,0000001335,FERRELL GAS,3200,1,08242,2015-08-03,Blanket / Ferrell Gas, ,76101,303102,4121,,SHARE
LF00129102,D,2015-07-24,0000009167,KONICA MINOLTA,5000,1,13057,2015-12-07,Blanket for the Maintenance Agreement for 3 Copier Machines- Bizhub C364ps sp*C364*C654,603-2010C,76101,303501,1115, ,SHARE
LF00129101,D,2015-07-24,0000001232,MICROBAC  LABORATORIES INC,1300,1,07861,2015-11-25,Blanket - Microbac Laboratories, ,71299,303102,4121,,SHARE
LF00129100,C,2015-07-24,0000003291,SONITROL OF LEXINGTON INC,285.72,1,12319,2015-09-01,MONTHLY ELEVATOR SERVICE FROM 7/1/15-6/30/16.,72-2012,76101,303505,1115, ,SHARE
LF00129099,D,2015-07-24,0000002943,RED RIVER RANCH INC,7750,1,13312,2015-12-07,To provide maintenance/operation of diesel pump at the Haley Pike Landfill Compost Pad.,213-2013,71299,303102,4121, ,SHARE
LF00129097,D,2015-07-24,0000007716,WINDSTREAM FINANCIAL SERVICES,1000,1,11380,2015-12-09,Blanket / Windstream Landline,493-2013,72202,303102,4121, ,SHARE
LF00129096,D,2015-07-24,0000003772,VERIZON WIRELESS,86400,1,10138,2015-12-09,Blanket PO-Wireless Services to provide GPS & ROUTEWARE in the Collections Vehicles,MA 758 1300000622 1,72303,303501,1115, ,SHARE
LF00129095,D,2015-07-24,0000002943,RED RIVER RANCH INC,412000,1,12221,2015-11-20,Blanket PO for Composting Service-Yard Waste Material,213-2013,71299,303506,1115, ,SHARE
LF00129094,D,2015-07-24,0000016618,COMTRONICS INC,25000,1,13025,2015-10-15,Blanket PO for Repairs & Maintenance on the Routeware & Zonar Equip,300-2013A,71208,303501,1115,395-2015,SHARE
LF00129093,D,2015-07-24,0000004455,ASSOCIATES IN REHAB,4000,1,12678,2015-12-08,Blanket PO for Perspective Employee Agility Driver's Test, ,71203,303501,1115,,SHARE
LF00129092,C,2015-07-24,0000003802,VULCAN FIRE SYSTEMS INC,1610,1,12250,2015-09-01,SEMI ANNUAL INSPECTION OF FIRE SUPPRESSIONSYSTEMS, ,76101,707501,1101,solesource,SHARE
LF00129091,C,2015-07-24,0000000498,BIG BEAVER TREE SERVICE INC,800,1,12490,2015-09-01,Versailles Road @ Terrace View - Prune trees interfering with traffic signal,297-2015A,71299,313201,1101, ,SHARE
LF00129090,D,2015-07-24,0000006014,STEPHEN HILLENMEYER LANDSCAPE SERVICES,34272,1,11129,2015-10-13,Blanket for Grounds Services at Haley Pike Landfill, ,71299,303102,4121,KYSTATECON,SHARE
LF00129089,C,2015-07-24,0000001201,ELECTRONIC BUSINESS MACHINES INC,698,1,13153,2015-09-01,Maintenance Agreement for  (2) Copier Machines-CX510 SN 75274294638XW & CX510 SN 7527269465592,DIR-TSO-IC648,76101,303501,1115, ,SHARE
LF00129088,C,2015-07-24,0000003982,WRIGHTS HOME IMPROVEMENT & MOWING LLC,9615,1,12381,2015-10-01,CNTY-2016-S1-1,63-2015G,71299,313201,1101, ,SHARE
LF00129087,D,2015-07-24,0000009167,KONICA MINOLTA,397,1,11774,2015-07-27,BLANKET PO FOR MAINTENACE CONTRACT,603-2010C,75101,505403,1101, ,SHARE
LF00129085,C,2015-07-24,0000007716,WINDSTREAM FINANCIAL SERVICES,865.5,1,10120,2015-09-18,CKy911network - LaRue County KPEN account for July - August.  Windstream is to transfer ownership of account to LaRue County 911., ,72204,505602,4205,627-2013,SHARE
LF00129084,D,2015-07-24,0000000014,AT & T MOBILITY,30000,1,12326,2015-12-01,Blanket PO for usage of Cellular Phones Services,WSCA3,72203,303501,1115, ,SHARE
LF00129083,D,2015-07-24,0000025827,POMEROY IT SOLUTIONS SALES COMPANY INC,24700,1,11864,2015-12-08,funds for Ned Bellau to temporarily fill position of  Enterprise Routeware Project Manager,261-2013D,71205,303401,4002, ,SHARE
LF00129083,D,2015-07-24,0000025827,POMEROY IT SOLUTIONS SALES COMPANY INC,24700,1,11864,2015-12-08,funds for Ned Bellau to temporarily fill position of  Enterprise Routeware Project Manager,261-2013D,71299,303301,1101, ,SHARE
LF00129083,D,2015-07-24,0000025827,POMEROY IT SOLUTIONS SALES COMPANY INC,49400,1,11864,2015-12-08,funds for Ned Bellau to temporarily fill position of  Enterprise Routeware Project Manager,261-2013D,71299,303501,1115, ,SHARE
LF00129082,D,2015-07-24,0000026090,MOW EDGE BLOW,9775,1,12381,2015-11-05,PKG 11 (CENTRAL GREENWAYS) - MOW EDGE BLOW - JULY-OCT MOWS,191-2015G,71223,303204,4052, ,SHARE
LF00129081,C,2015-07-24,0000006178,INSTANT SIGNS 1,5922,1,11880,2015-10-01,Instant Signs, ,71299,303501,1115, ,SHARE
LF00129080,C,2015-07-24,0000003812,GRAINGER INC,2061,1,11606,2015-11-02,Blanket - Grainger,MA PUN14000000012,75101,303501,1115, ,SHARE
LF00129079,C,2015-07-24,0000006045,HOME DEPOT,1524.68,1,12437,2015-08-03,Yard Waste Coupons Redeemed-INV.# 2303-304850, ,75101,303507,1115,,SHARE
LF00129078,D,2015-07-24,0000022600,INTEGRATED ENGINEERING,5500,1,11864,2015-09-02,phase 2 Section 1 - S & R Old Frankfort Pike Detention Basin, ,71299,313201,4051, ,SHARE
LF00129077,C,2015-07-24,0000014453,LOWES HOME CENTER, INC #2345,3066.28,1,12437,2015-09-01,Yard Waste Coupons Redeemed-Inv.# 73, ,75101,303507,1115,,SHARE
LF00129076,C,2015-07-24,0000002986,RICHARD'S QUALITY PLUMBING INC,125,1,12285,2015-09-01,To provide professional services to evaluate and develop recommendations for plumbing and electrical work to mitigate wet weather sanitary sewer flooding of basements at  259 Idle Hour Drive 259 Idle Hour Drive - Coley Stilz, ,71299,303401,4003,,SHARE
LF00129075,C,2015-07-24,0000033572,LEXINGTON EROSION CONTROL SPECIALISTS,675,1,11864,2015-08-03,Silt Fence Install, ,71299,313201,4051,,SHARE
LF00129074,C,2015-07-24,0000006045,HOME DEPOT,456.84,1,12437,2015-08-03,Yard Waste Coupons Redeemed-INV.# 2315-228934, ,75101,303507,1115,,SHARE
LF00129073,C,2015-07-24,0000006875,WAL-MART,1783.56,1,12437,2015-09-01,Yard Waste Coupons Redeemed, ,75101,303507,1115,,SHARE
LF00129072,D,2015-07-24,0000017554,SKY BLUE PROPERTIES LLC,25300,1,13285,2015-10-15,HOme _2016  HOUSING REHAB REPAIR FOR L. WILLIAMS AT 3317 PITTMAN CREEK COURT. R177-2015, ,78105,160201,3120,R177-2015,SHARE
LF00129071,C,2015-07-24,0000032103,CROWN SERVICES INC,443.52,1,11872,2015-08-03,Temporary Personnel Services,561-2014,71299,160501,1101, ,SHARE
LF00129070,D,2015-07-24,0000022600,INTEGRATED ENGINEERING,500,1,11864,2015-09-02,Phase 2 Section 2 Streets & Roads Detention Facility, ,71299,313201,4051, ,SHARE
LF00129069,C,2015-07-24,0000002404,MEIJER INC,432.4,1,12437,2015-10-01,Yard Waste Coupons Redeemed-inv.#39, ,75101,303507,1115,,SHARE
LF00129068,C,2015-07-24,0000019431,ZKB SERVICES LLC,8245,1,12381,2015-10-01,COUNTY ROAD MAINTENANCE CNTY-2016-N3-1,63-2015H,71299,313201,1101, ,SHARE
LF00129067,C,2015-07-24,0000001606,GRAYBAR ELECTRIC CO INC,9999,1,12486,2015-08-03,GRAYBAR/ PICADOME P/S,6-2015A,91017,303405,4002, ,SHARE
LF00129066,C,2015-07-24,0000025613,GATTERDAM INDUSTRIAL SERVICES,118.16,1,10104,2015-10-01,Joint Grease type 30321 Cartridge, ,76101,303402,4002,,SHARE
LF00129065,C,2015-07-24,0000033737,HUNTINGTON HOSE & HYDRAULICS INC,142,1,08619,2015-09-01,Dixon Type D 1-1/2" FxFT Hose Fitting, ,76101,303402,4002,,SHARE
LF00129064,C,2015-07-24,0000008947,BRENNTAG MID-SOUTH INC.,2528,1,10994,2015-10-01,Sulfur Dioxide, Liquid,82-2014,75101,303402,4002, ,SHARE
LF00129063,C,2015-07-24,0000002986,RICHARD'S QUALITY PLUMBING INC,475,1,12285,2015-09-01,To provide professional services to evaluate and develop recommendations for plumbing and electrical work and to provide for video taping of sewer lines to mitigate wet weather sanitary sewer flooding of basements at 101 Romany Road, Ms. Susie Pond, ,71299,303401,4003,,SHARE
LF00129062,C,2015-07-24,0000000498,BIG BEAVER TREE SERVICE INC,700,1,12490,2015-09-01,West Main St @ Buchanan - Prune trees,297-2015A,71299,313201,1101, ,SHARE
LF00129061,D,2015-07-24,0000009167,KONICA MINOLTA,615,1,13153,2015-11-20,coier usage,  repair and maintenance,603-2010C,76101,160401,1101, ,SHARE
LF00129060,D,2015-07-24,0000027341,WELLS, VICTORIA,4000,1,11864,2015-11-30,tai chi sessions at Charles Young, ,71299,606102,1101, ,SHARE
LF00129059,C,2015-07-24,0000003644,BOUNDTREE/TRI-ANIM MEDICAL,4360.92,1,12345,2015-09-01,Boundtree order 97131916,39-2015B,75101,505702,1101, ,SHARE
