SALEKEY,SALEDT,ADDRESS,PRICE,SALEVAL,parcelId,lat,lng
 345548,2012/09/18 00:00:00.000000000,405 SPRINGHILL DR, 74900,12,21243700,-84.52070453,38.02526327
 346175,2012/09/19 00:00:00.000000000,3205 SHOAL LAKE DR, 115000,14,10276579,-84.45634473,37.9895321
 346401,2012/09/19 00:00:00.000000000,738 BISHOP DR, 73334,14,10570100,-84.46702158,38.08531989
 346869,2012/09/19 00:00:00.000000000,2354 ALLEN DR, 80000,14,13327300,-84.45280335,38.08609985
 346179,2012/09/19 00:00:00.000000000,3000 TUSCALOOSA LN, 80001,14,17195381,-84.45340037,37.9918202
 345591,2012/09/19 00:00:00.000000000,1889 WICKLAND DR, 51500,12,17200800,-84.45261033,38.06749297
 347016,2012/09/19 00:00:00.000000000,3013 TRAILSIDE DR, 125000,14,19962350,-84.55109004,38.09246423
 346176,2012/09/19 00:00:00.000000000,2809 STYX CT, 143399,14,19963120,-84.48135371,37.97010025
 347966,2012/09/19 00:00:00.000000000,2705 PLEASANT CREEK LN, 105000,14,19995270,-84.43157617,38.01569555
 345767,2012/09/19 00:00:00.000000000,3412 FOX DR, 81000,14,20025000,-84.46501618,37.97036918
 345450,2012/09/19 00:00:00.000000000,3028 POLO CLUB BLVD, 221500,12,38036080,-84.40428879,38.02026267
 346186,2012/09/19 00:00:00.000000000,305 JOHNS TURN TRL, 93000,12,38163490,-84.53776003,37.9779679
 345456,2012/09/19 00:00:00.000000000,1400 N FORBES RD, 205000,12,44410800,-84.51986869,38.06476438
 345907,2012/09/20 00:00:00.000000000,760 EMMETT CREEK LN, 196000,14,19319330,-84.50924639,37.96017243
 347404,2012/09/20 00:00:00.000000000,1752 FARMVIEW DR, 125000,14,20038520,-84.45789033,37.96368578
 345820,2012/09/21 00:00:00.000000000,3609 HARTLAND PARKSIDE CT, 227113,12,10050450,-84.46849182,37.96334001
 345563,2012/09/21 00:00:00.000000000,1371 ESTATES HILL CIR, 215000,12,10052730,-84.48034184,38.08427058
 345821,2012/09/21 00:00:00.000000000,616 ROSEWOOD DR, 56100,12,10482830,-84.44048922,38.05934862
 345606,2012/09/21 00:00:00.000000000,1960 GLENBROOK CT, 84000,12,10767900,-84.44262722,38.06202367
 346363,2012/09/21 00:00:00.000000000,1435 N FORBES RD, 52500,12,11385631,-84.51916302,38.06548096
 347692,2012/09/21 00:00:00.000000000,622 WARRINGTON DR, 65000,14,13027900,-84.4544718,38.05448458
 345823,2012/09/21 00:00:00.000000000,2077 REBEL RD, 85000,12,15071150,-84.52045542,38.00865012
 345822,2012/09/21 00:00:00.000000000,1189 MT RUSHMORE WAY, 55150,12,20276667,-84.4595834,37.98174292
 345686,2012/09/21 00:00:00.000000000,569 CANE RUN RD, 91000,12,23118100,-84.47250675,38.07533448
 346538,2012/09/21 00:00:00.000000000,161 PREAKNESS DR, 96800,12,38059910,-84.447713,38.0759223
 346174,2012/09/21 00:00:00.000000000,841 TIFFANIE CT, 180000,14,38160530,-84.55255289,37.97083751
 348861,2012/09/24 00:00:00.000000000,713 PARKSIDE DR, 67500,12,15914300,-84.46103523,38.08864501
 346107,2012/09/24 00:00:00.000000000,1926 WICKLAND DR, 43261,12,17046800,-84.45069908,38.06819367
 346718,2012/09/24 00:00:00.000000000,1630 GRANT DR, 40001,14,17225000,-84.4825167,38.07703047
 346184,2012/09/24 00:00:00.000000000,2189 BELMONT DR, 95000,14,19340880,-84.44515688,38.07000629
 346181,2012/09/24 00:00:00.000000000,221 E TIVERTON WAY, 65000,14,23265450,-84.52038653,37.97810776
 345628,2012/09/24 00:00:00.000000000,949 DELAWARE AVE, 32000,12,26535600,-84.47144832,38.0395409
 346178,2012/09/24 00:00:00.000000000,2172 MILLSTONE WAY, 151000,14,38169510,-84.39957123,38.01220926
 346180,2012/09/24 00:00:00.000000000,712 NEWTOWN SPRINGS DR, 165000,14,38195890,-84.48588068,38.08321197
 345791,2012/09/25 00:00:00.000000000,150 CARLISLE AVE, 10002,14,12534500,-84.47515066,38.05983353
 345960,2012/09/25 00:00:00.000000000,646 BISHOP DR, 74000,14,13025501,-84.46888138,38.08149046
 346566,2012/09/25 00:00:00.000000000,727 BISHOP DR, 80405,14,17121100,-84.46664531,38.08477946
 345691,2012/09/25 00:00:00.000000000,421 STONE CREEK DR, 123000,12,20111350,-84.54504919,37.98176408
 346177,2012/09/25 00:00:00.000000000,321 MARIEMONT DR, 193335,14,20773700,-84.45664652,38.06305466
 347423,2012/09/25 00:00:00.000000000,2508 KNIGHTSBRIDGE LN, 60000,14,38076040,-84.44559664,38.03050601
 345720,2012/09/25 00:00:00.000000000,348 SCOTTSDALE CIR, 100000,12,38122880,-84.47940196,38.07732431
 345892,2012/09/26 00:00:00.000000000,3769 WHITE PINE DR, 122000,12,19301560,-84.54784752,37.97847943
 346142,2012/09/26 00:00:00.000000000,517 BIG BEAR LN, 157410,12,19989550,-84.50077967,37.97962351
 345671,2012/09/26 00:00:00.000000000,121 N MARTIN LUTHER KING BLVD, 180000,12,38222850,-84.4949202,38.04552256
 345663,2012/09/26 00:00:00.000000000,858 MALABU DR, 680000,12,38241010,-84.49677029,37.99173781
 345664,2012/09/26 00:00:00.000000000,858 MALABU DR, 680000,12,38241020,-84.49667357,37.99177054
 345665,2012/09/26 00:00:00.000000000,858 MALABU DR, 680000,12,38241030,-84.49652559,37.99184171
 345668,2012/09/26 00:00:00.000000000,858 MALABU DR, 680000,12,38241040,-84.49678071,37.99177032
 345669,2012/09/26 00:00:00.000000000,858 MALABU DR, 680000,12,38241050,-84.49668543,37.99180304
 345666,2012/09/26 00:00:00.000000000,858 MALABU DR, 680000,12,38241060,-84.49653159,37.99187654
 345670,2012/09/26 00:00:00.000000000,858 MALABU DR, 680000,12,38241080,-84.49669725,37.99183554
 345667,2012/09/26 00:00:00.000000000,858 MALABU DR, 680000,12,38241090,-84.49653758,37.99191368
 345715,2012/09/27 00:00:00.000000000,300 STRATFORD DR, 97000,12,14438000,-84.52547608,38.01330663
 347790,2012/09/27 00:00:00.000000000,3313 TAHOE RD, 73335,14,20277028,-84.45534154,37.98072922
 346379,2012/09/27 00:00:00.000000000,1562 BLUEBIRD LN, 62000,12,45214753,-84.51783791,38.02700109
 345952,2012/09/28 00:00:00.000000000,3917 KITTIWAKE CT, 68000,12,10003765,-84.46446602,37.97742815
 346416,2012/09/28 00:00:00.000000000,3700 NIAGARA DR, 73335,14,13718375,-84.47909768,37.96859617
 347951,2012/09/28 00:00:00.000000000,421 REDDING RD, 42001,14,20002970,-84.49705963,37.98541439
 348849,2012/09/28 00:00:00.000000000,1737 BROOK PARK DR, 100000,14,20020130,-84.45618668,37.96655011
 345760,2012/09/28 00:00:00.000000000,721 GOLFVIEW DR, 35000,12,20860900,-84.5289551,38.04058006
 345858,2012/09/28 00:00:00.000000000,252 HANNAH TODD PL, 249900,12,38176530,-84.41399831,37.98160471
 345947,2012/09/29 00:00:00.000000000,321 BASSETT AVE, 55100,12,43350900,-84.47155245,38.0345219
 346378,2012/10/01 00:00:00.000000000,831 BRYAN AVE, 47680,14,14095200,-84.47933538,38.05640962
 345904,2012/10/01 00:00:00.000000000,3389 FRASERDALE DR, 107022,12,22538600,-84.54930053,37.99040032
 347791,2012/10/01 00:00:00.000000000,2604 ROLLING RIDGE, 95000,14,38080320,-84.55234425,38.077463
 347885,2012/10/01 00:00:00.000000000,908 KEIRFIELD CT, 130000,14,38146000,-84.52637239,38.0957587
 345864,2012/10/02 00:00:00.000000000,1575 FALCON WOOD WAY, 12100,12,19986710,-84.56912255,38.13787304
 346579,2012/10/02 00:00:00.000000000,2641 ROLLING RIDGE, 116000,12,38079890,-84.55338661,38.07864348
 346530,2012/10/02 00:00:00.000000000,905 WINDING OAK TRL, 160000,12,38117620,-84.53876682,38.1091977
 346199,2012/10/02 00:00:00.000000000,1789 MILLBANK RD, 98601,14,38186320,-84.47061773,38.0829139
 348176,2012/10/03 00:00:00.000000000,3613 REMORA DR, 66667,14,10003582,-84.46921616,37.97661494
 347678,2012/10/03 00:00:00.000000000,1229 APPIAN CIR, 79900,12,10029330,-84.48841966,37.97577143
 347080,2012/10/03 00:00:00.000000000,1368 DIX DR, 45335,14,10032590,-84.4823828,37.96737833
 348127,2012/10/03 00:00:00.000000000,686 GAY PL, 75000,14,13635800,-84.46145112,38.053657
 347353,2012/10/03 00:00:00.000000000,961 DEER CROSSING WAY, 190000,14,19323190,-84.4037529,37.99914333
 347132,2012/10/03 00:00:00.000000000,2584 CASHEL CT, 70000,14,19344200,-84.44588782,38.01214057
 351973,2012/10/03 00:00:00.000000000,1173 COLORADO RD, 80000,14,19967960,-84.40804161,38.01225223
 349821,2012/10/03 00:00:00.000000000,3612 SULIER CT, 60000,14,20965053,-84.48990035,37.97325439
 346791,2012/10/03 00:00:00.000000000,3744 APPIAN WAY, 77000,14,20965202,-84.49525081,37.97394508
 346341,2012/10/03 00:00:00.000000000,1795 HOPEMONT LN, 115000,14,23996957,-84.57037466,37.99119951
 347669,2012/10/03 00:00:00.000000000,206 NORWAY ST, 75000,14,24197550,-84.52290902,38.02251583
 354209,2012/10/03 00:00:00.000000000,400 ROSEMONT GARDEN, 100000,14,25532900,-84.52716331,38.02127858
 347602,2012/10/03 00:00:00.000000000,144 STRAWBERRY FIELDS RD, 103768,14,38059450,-84.44997235,38.07724299
 348848,2012/10/03 00:00:00.000000000,2516 DENBURN CT, 125000,14,38118610,-84.51191958,38.10548223
 352185,2012/10/04 00:00:00.000000000,1104 OAK HILL DR, 75000,14,13886700,-84.46984886,38.05411182
 348860,2012/10/04 00:00:00.000000000,3264 MT FORAKER DR, 56000,12,20276523,-84.45988015,37.98024937
 345959,2012/10/04 00:00:00.000000000,3416 SAYBROOK RD, 119000,12,21611400,-84.54534496,37.9897123
 350818,2012/10/04 00:00:00.000000000,2460 CHECKERBERRY DR, 90000,14,38039380,-84.44343917,38.01893942
 347271,2012/10/04 00:00:00.000000000,2548 KNIGHTSBRIDGE LN, 60000,14,38041910,-84.44654604,38.0297088
 347849,2012/10/04 00:00:00.000000000,3725 MOSSBRIDGE WAY, 115000,14,38060680,-84.54565751,37.97631151
 346388,2012/10/05 00:00:00.000000000,3709 KITTIWAKE DR, 105000,12,10003686,-84.46706847,37.97634525
 346714,2012/10/05 00:00:00.000000000,3640 NILES DR, 74995,14,11079000,-84.48555112,37.97539207
 346114,2012/10/05 00:00:00.000000000,1625 MAGNA OAK DR, 65000,12,20000140,-84.46103478,37.97271871
 346660,2012/10/08 00:00:00.000000000,3771 LEESTOWN RD, 60000,14,26141500,-84.57661345,38.10626143
 347273,2012/10/08 00:00:00.000000000,2724 MABLE LN, 130000,14,38024130,-84.54241643,38.08897248
 346124,2012/10/10 00:00:00.000000000,3937 NORTHAMPTON DR, 74000,12,22340750,-84.51755019,37.97358653
 346414,2012/10/10 00:00:00.000000000,207 WILSON DOWNING RD, 85000,12,22529700,-84.52011859,37.98440102
 346269,2012/10/11 00:00:00.000000000,3367 SUTHERLAND DR, 171000,12,16036601,-84.48065353,37.9906447
 346396,2012/10/11 00:00:00.000000000,3028 SANDERSVILLE RD, 126000,14,38108350,-84.53857764,38.10362346
 347207,2012/10/12 00:00:00.000000000,3765 SUNDART DR, 75000,14,10003640,-84.46813822,37.97479091
 346746,2012/10/12 00:00:00.000000000,217 ARCEME AVE, 40000,14,12185500,-84.47511581,38.05776587
 346671,2012/10/12 00:00:00.000000000,3580 APPIAN WAY, 45299,12,14150213,-84.48478987,37.97971402
 346203,2012/10/12 00:00:00.000000000,3530 GREENTREE RD, 114000,12,15092400,-84.48861474,37.98233828
 346437,2012/10/12 00:00:00.000000000,3510 GREENTREE RD, 65101,12,15675900,-84.48746239,37.98433459
 346586,2012/10/12 00:00:00.000000000,3633 AMICK WAY, 138500,12,19977560,-84.40929106,37.99926297
 347047,2012/10/12 00:00:00.000000000,443 KIMBERLY PL, 155000,14,21521050,-84.53681875,38.0044665
 347667,2012/10/12 00:00:00.000000000,148 E TIVERTON WAY, 95000,14,21534000,-84.52472605,37.97910109
 346306,2012/10/12 00:00:00.000000000,2777 TRAILWOOD LN, 96500,12,38031940,-84.55348138,38.08192172
 346324,2012/10/12 00:00:00.000000000,4012 BOONE CREEK RD, 161500,12,38082150,-84.3996807,37.99345765
 346506,2012/10/12 00:00:00.000000000,3021 TRAILWOOD LN, 110000,14,38112610,-84.5625089,38.08583863
 349649,2012/10/12 00:00:00.000000000,404 SCOTTSDALE CIR, 60000,14,38123150,-84.47726804,38.07568615
 347775,2012/10/12 00:00:00.000000000,2720 GOLDENROD LN, 81334,14,38135310,-84.52686757,38.10360185
 346431,2012/10/15 00:00:00.000000000,133 SOUTHPOINT DR, 133000,12,24426300,-84.53224321,37.96572647
 347830,2012/10/15 00:00:00.000000000,3684 POLO CLUB BLVD, 155000,12,38153930,-84.39684497,38.00081187
 347063,2012/10/15 00:00:00.000000000,745 DAWSON SPRINGS WAY, 172000,12,38195550,-84.48641125,38.08107011
 346923,2012/10/16 00:00:00.000000000,1759 HARROGATE RD, 104327,14,13550801,-84.45529117,38.05932756
 346673,2012/10/16 00:00:00.000000000,3613 WINDING WOOD LN, 533334,14,19301190,-84.46925041,37.95648317
 354006,2012/10/16 00:00:00.000000000,1101 FOUR WYNDS TRL, 140000,14,19328810,-84.49080127,37.95865962
 346291,2012/10/16 00:00:00.000000000,3385 KENESAW DR, 75113,12,20000360,-84.46408648,37.97138001
 347247,2012/10/16 00:00:00.000000000,4217 STEAMBOAT RD, 125000,14,20131050,-84.57585488,37.99092188
 347744,2012/10/16 00:00:00.000000000,1876 SANDERSVILLE RD, 75000,14,38042670,-84.5048598,38.08731294
 346848,2012/10/16 00:00:00.000000000,369 LONG BRANCH LN, 138000,12,38097230,-84.56121092,38.08703209
 350910,2012/10/16 00:00:00.000000000,119 ASHTON DR, 45335,14,42901350,-84.45740581,38.04121862
 349075,2012/10/17 00:00:00.000000000,3937 WYNDHAM RIDGE, 171000,14,19325320,-84.56347024,37.97748454
 369858,2012/10/17 00:00:00.000000000,3449 FEATHERIDGE DR, 146810,14,20034680,-84.46410723,37.96810482
 347848,2012/10/17 00:00:00.000000000,3393 BOSTON RD, 110000,14,27281167,-84.54167168,37.98844438
 350790,2012/10/17 00:00:00.000000000,2813 HANNA PL, 55000,14,38000100,-84.44800112,38.01023374
 346428,2012/10/17 00:00:00.000000000,305 DARENIA LN, 141101,12,38049780,-84.54391475,38.08726949
 350761,2012/10/18 00:00:00.000000000,3725 APPIAN WAY, 58000,14,10005320,-84.49266968,37.97456596
 347850,2012/10/18 00:00:00.000000000,400 REDDING RD, 205000,14,10020630,-84.50157154,37.98606277
 346377,2012/10/18 00:00:00.000000000,3220 KIRKLEVINGTON DR, 64500,12,14665885,-84.49915748,37.98650733
 352445,2012/10/18 00:00:00.000000000,2690 QUINCY CT, 65000,14,14858178,-84.46128905,37.99629395
 347984,2012/10/18 00:00:00.000000000,515 N BROADWAY, 165000,14,15283750,-84.49112245,38.05556331
 347853,2012/10/18 00:00:00.000000000,632 DECLARATION CT, 85000,14,19327340,-84.44362917,38.02312412
 347068,2012/10/18 00:00:00.000000000,1213 RED STONE DR, 88000,14,19337470,-84.40979884,38.01328653
 346898,2012/10/18 00:00:00.000000000,1021 RIDGETREE LN, 164000,14,19968910,-84.56170993,37.97773117
 346989,2012/10/18 00:00:00.000000000,1565 CHADWICK DR, 75000,14,20019730,-84.46695977,37.97228487
 346912,2012/10/18 00:00:00.000000000,1201 KALONE WAY, 73334,14,20276751,-84.45668652,37.98373313
 347401,2012/10/18 00:00:00.000000000,4071 WINNEPEG WAY, 80000,14,20993000,-84.52647087,37.97007878
 350291,2012/10/18 00:00:00.000000000,115 DUNDEE DR, 100000,14,22142800,-84.52263116,37.98704106
 347495,2012/10/18 00:00:00.000000000,1885 OLD PARIS RD, 45000,14,24976800,-84.45926705,38.07326173
 348125,2012/10/18 00:00:00.000000000,3220 SCOTTISH TRCE, 130000,14,38120140,-84.39948005,38.02233228
 347670,2012/10/18 00:00:00.000000000,3112 MANY OAKS PARK, 115000,14,38121270,-84.39789339,38.02271724
 347851,2012/10/18 00:00:00.000000000,2904 MAJESTIC VIEW WALK, 155000,14,38137870,-84.54526285,38.10239363
 347668,2012/10/18 00:00:00.000000000,4524 PEBBLE BROOK CIR, 170000,14,38143000,-84.40513494,37.98349699
 348124,2012/10/18 00:00:00.000000000,2341 MULUNDY WAY, 125000,14,38145620,-84.52585151,38.09654399
 347856,2012/10/18 00:00:00.000000000,114 REGENCY POINT PATH, 90000,14,38197300,-84.52168105,38.00088858
 346427,2012/10/18 00:00:00.000000000,105 WOODS AVE, 24500,12,43566200,-84.45835506,38.03932061
 346750,2012/10/19 00:00:00.000000000,3418 LAREDO DR, 76600,14,10011310,-84.50672523,37.98774164
 346903,2012/10/19 00:00:00.000000000,937 DAYTON AVE, 10000,12,11007400,-84.47095756,38.04030188
 346605,2012/10/19 00:00:00.000000000,2236 JASMINE DR, 81000,14,14824100,-84.55055576,38.02564943
 346435,2012/10/19 00:00:00.000000000,305 LOCUST AVE, 15500,12,47114200,-84.47209714,38.05934931
 347847,2012/10/22 00:00:00.000000000,3801 HIDDEN SPRINGS DR, 105000,14,25921489,-84.55703187,37.98258924
 352529,2012/10/22 00:00:00.000000000,2923 BLAIRDON CIR, 75000,14,38081500,-84.42408673,38.01174481
 347496,2012/10/23 00:00:00.000000000,3618 BOLD BIDDER DR, 52000,14,10009650,-84.4720063,37.97806506
 348128,2012/10/23 00:00:00.000000000,274 E FOURTH ST, 16667,14,11560300,-84.48687981,38.0473358
 349751,2012/10/23 00:00:00.000000000,2957 CEDARCREST DR, 70000,14,24358600,-84.45577026,38.00237041
 347364,2012/10/24 00:00:00.000000000,1281 VILLAGE DR, 13335,14,10004470,-84.55069734,38.05005638
 347520,2012/10/24 00:00:00.000000000,701 BELLAIRE AVE, 60000,14,10756125,-84.49025585,38.06088725
 347046,2012/10/24 00:00:00.000000000,2477 WOODHILL DR, 50000,14,12564500,-84.4485215,38.01531398
 346749,2012/10/24 00:00:00.000000000,500 ERIE RD, 42100,14,13095600,-84.51010688,38.07274941
 346909,2012/10/24 00:00:00.000000000,520 COLLIER CT, 73000,14,13550806,-84.45445763,38.05851541
 347024,2012/10/24 00:00:00.000000000,1021 BRYAN AVE, 35000,14,14277301,-84.47408135,38.05744524
 347852,2012/10/24 00:00:00.000000000,1185 ACCORD DR, 95000,14,15391820,-84.48887711,37.97934031
 347690,2012/10/24 00:00:00.000000000,521 KILDARE CT, 39900,14,15769725,-84.47877908,38.07925105
 347671,2012/10/24 00:00:00.000000000,1617 MAYWICK VIEW LN, 65000,14,15876000,-84.55102494,38.04303518
 349203,2012/10/24 00:00:00.000000000,3129 LAMAR DR, 182000,14,17042005,-84.49260536,38.00204216
 346553,2012/10/24 00:00:00.000000000,3516 WINDING DR, 92000,12,17499249,-84.4911214,37.98473234
 347689,2012/10/24 00:00:00.000000000,1148 PARKLAWN DR, 135000,14,20057600,-84.48772807,37.97001603
 351791,2012/10/24 00:00:00.000000000,848 OVERVIEW DR, 90000,14,20100520,-84.55359948,37.98094582
 346913,2012/10/24 00:00:00.000000000,585 LAMONT DR, 102000,14,20109300,-84.53729586,38.01044347
 346911,2012/10/24 00:00:00.000000000,3832 TROUT CT, 56667,14,20279222,-84.48116689,37.96576355
 347985,2012/10/24 00:00:00.000000000,1101 WAYLAND CT, 28667,14,26630200,-84.51858599,38.05849229
 346758,2012/10/24 00:00:00.000000000,4824 DRESDEN WAY, 205181,14,38039990,-84.58202249,37.9856129
 350251,2012/10/25 00:00:00.000000000,440 CHELSEA WOODS DR, 80000,14,10033140,-84.44052716,38.01070099
 351635,2012/10/25 00:00:00.000000000,659 E LOUDON AVE, 56668,14,12336300,-84.47190623,38.04973651
 346593,2012/10/25 00:00:00.000000000,2132 JASMINE DR, 79043,12,15549600,-84.54908746,38.02368785
 355601,2012/10/25 00:00:00.000000000,461 POTOMAC DR, 85000,14,23717900,-84.54309689,37.98613149
 348123,2012/10/25 00:00:00.000000000,8724 WILLIAMS LN, 33334,14,24095100,-84.34742493,37.88691552
 346946,2012/10/25 00:00:00.000000000,618 PASADENA DR, 134700,12,27046900,-84.54293847,38.01344081
 346607,2012/10/25 00:00:00.000000000,716 WHISPERING BROOK TRCE, 95000,12,38028700,-84.43276242,38.01646666
 346550,2012/10/25 00:00:00.000000000,380 S UPPER ST, 115000,12,38208730,-84.50174432,38.04430207
 352138,2012/10/26 00:00:00.000000000,617 N BROADWAY, 44000,14,11018950,-84.48897011,38.05708958
 346657,2012/10/26 00:00:00.000000000,404 GROVES POINT WAY, 127500,12,20029220,-84.45355569,38.00121099
 347030,2012/10/26 00:00:00.000000000,4536 PARSONS LN, 218000,12,38115200,-84.40854097,37.98359254
 355413,2012/10/28 00:00:00.000000000,3838 NORTHAMPTON DR, 74667,14,20499700,-84.5193921,37.97540893
 347081,2012/10/29 00:00:00.000000000,1368 DIX DR, 33100,12,10032590,-84.4823828,37.96737833
 346708,2012/10/29 00:00:00.000000000,3229 CATSKILL CT, 75212,12,10276369,-84.45945797,37.98086294
 347835,2012/10/29 00:00:00.000000000,712 TROY TRL, 83000,12,20014760,-84.50559065,37.97106417
 346748,2012/10/29 00:00:00.000000000,169 ANGEL FALLS DR, 134000,12,38052700,-84.56075178,38.08806444
 348041,2012/10/29 00:00:00.000000000,77 GLASS AVE, 78650,12,47140156,-84.45956164,38.04017343
 351102,2012/10/30 00:00:00.000000000,573 HOLLOW CREEK CT, 40100,14,10252100,-84.48093625,38.0774663
 346695,2012/10/30 00:00:00.000000000,208 LAKESHORE DR, 700002,14,11422051,-84.46944826,38.01810405
 346696,2012/10/30 00:00:00.000000000,2069 FONTAINE RD, 700002,14,11423050,-84.46957487,38.01778287
 347831,2012/10/30 00:00:00.000000000,647 CHARLBURY RD, 55037,12,16232775,-84.4669071,38.08355764
 346841,2012/10/30 00:00:00.000000000,557 SMITH ST, 50000,14,17170975,-84.49251147,38.05856837
 346878,2012/10/30 00:00:00.000000000,793 LAUREL HILL RD, 185000,12,19984450,-84.53339419,38.0334475
 350192,2012/10/30 00:00:00.000000000,4156 CLEARWATER WAY, 170000,14,19992300,-84.50785756,37.96431355
 347087,2012/10/30 00:00:00.000000000,321 BRADFORD COLONY DR, 88000,12,20064110,-84.52310945,37.97257562
 346650,2012/10/30 00:00:00.000000000,3563 MICHAELS CV, 0,14,20090710,-84.40828171,38.00318409
 346892,2012/10/30 00:00:00.000000000,405 STONE RD, 89900,12,25352666,-84.52908538,38.0064262
 350293,2012/10/30 00:00:00.000000000,3028 SEWANEE LN, 110000,14,38094420,-84.4068255,38.02193566
 348122,2012/10/30 00:00:00.000000000,3041 MADDIE LN, 95000,14,38127090,-84.53945333,38.10908779
 348145,2012/10/30 00:00:00.000000000,4372 STUART HALL BLVD, 185510,12,38140840,-84.41284363,37.98364744
 347695,2012/10/31 00:00:00.000000000,259 RAND AVE, 22000,12,11460500,-84.48391335,38.05073171
 347938,2012/10/31 00:00:00.000000000,712 HI CREST DR, 50000,14,11666650,-84.44563214,38.05467381
 346702,2012/10/31 00:00:00.000000000,618 EMERSON DR, 32500,12,16625640,-84.46104347,38.05392326
 346824,2012/10/31 00:00:00.000000000,3172 MAPLELEAF SQ, 79000,12,19963040,-84.42525967,38.00828489
 352183,2012/10/31 00:00:00.000000000,3785 NIAGARA DR, 55000,14,20279207,-84.48256146,37.96699378
 347792,2012/10/31 00:00:00.000000000,2785 WHITEBERRY DR, 130000,14,38030510,-84.55262295,38.08324806
 347915,2012/10/31 00:00:00.000000000,2781 TRAILWOOD LN, 92000,12,38031930,-84.55357864,38.08200017
 350539,2012/10/31 00:00:00.000000000,900 APPLECROSS DR, 134900,12,38145880,-84.5233289,38.09603576
 348819,2012/10/31 00:00:00.000000000,1109 SPARKS RD, 26500,12,46134400,-84.4667791,38.03853643
 347074,2012/11/01 00:00:00.000000000,455 MICHIGAN ST, 15000,14,13838600,-84.50296549,38.06356091
 346830,2012/11/01 00:00:00.000000000,161 RUGBY RD, 55000,12,14725400,-84.54094179,38.05331326
 346871,2012/11/01 00:00:00.000000000,3552 ROCKY HILL TER, 62000,12,21323400,-84.51466663,37.98423752
 346889,2012/11/01 00:00:00.000000000,613 KENT DR, 43000,12,25349400,-84.45556241,38.08739619
 347269,2012/11/02 00:00:00.000000000,165 BITTERSWEET WAY, 95000,14,10020120,-84.52814053,37.96812062
 348928,2012/11/02 00:00:00.000000000,3624 RIVER PARK DR, 0,14,11654100,-84.47862021,37.97320648
 349492,2012/11/02 00:00:00.000000000,3318 COLDSTREAM DR, 100000,14,14566850,-84.47635558,37.99050518
 347745,2012/11/02 00:00:00.000000000,940 APPLECROSS DR, 95000,14,38146420,-84.52375887,38.09729581
 348015,2012/11/02 00:00:00.000000000,250 S MARTIN LUTHER KING BLVD, 105000,14,38172610,-84.49855898,38.04265314
 349893,2012/11/05 00:00:00.000000000,345 PEACHTREE RD, 60000,14,12600800,-84.44938309,38.01802764
 349949,2012/11/05 00:00:00.000000000,860 MARCELLUS DR, 65000,14,13022350,-84.46937448,38.05086171
 348384,2012/11/05 00:00:00.000000000,500 ERIE RD, 79500,12,13095600,-84.51010688,38.07274941
 348374,2012/11/05 00:00:00.000000000,597 RADCLIFFE RD, 99500,12,14030850,-84.46724703,38.07934026
 347235,2012/11/05 00:00:00.000000000,2000 ST TERESA DR, 70000,14,14197450,-84.46001826,38.02610917
 350538,2012/11/05 00:00:00.000000000,644 MORGAN HILLS DR, 95000,14,19965710,-84.44405446,38.02202002
 347370,2012/11/06 00:00:00.000000000,3056 DALE HOLLOW DR, 95000,12,10276322,-84.45311307,37.9901456
 347834,2012/11/06 00:00:00.000000000,3304 ALVA CT, 65000,12,10276609,-84.45981699,37.97569756
 347145,2012/11/06 00:00:00.000000000,1229 VENETIAN CIR, 56767,14,14311700,-84.48294228,37.9790948
 347015,2012/11/06 00:00:00.000000000,3353 MT FORAKER DR, 63050,12,20276593,-84.46085573,37.9782282
 347064,2012/11/06 00:00:00.000000000,3245 LEESTOWN RD, 34450,12,21188400,-84.56458587,38.09567141
 346985,2012/11/06 00:00:00.000000000,944 GREGORY WAY, 115500,12,24816413,-84.559007,37.97551806
 347447,2012/11/06 00:00:00.000000000,1113 BRICK HOUSE LN, 104000,12,38154370,-84.39867115,38.0012996
 349687,2012/11/07 00:00:00.000000000,1325 FENWICK RD, 85000,14,10023510,-84.45358561,37.97767134
 346873,2012/11/07 00:00:00.000000000,3668 BASS CT, 53000,12,11035300,-84.4837998,37.97284961
 347416,2012/11/07 00:00:00.000000000,2136 ALEXANDRIA DR, 100000,12,11694500,-84.55256247,38.02538432
 349317,2012/11/07 00:00:00.000000000,3460 SUTHERLAND DR, 60000,14,11810200,-84.4824638,37.98693832
 347876,2012/11/07 00:00:00.000000000,3393 CARRIAGE LN, 90258,14,11887799,-84.46522009,37.98130668
 347939,2012/11/07 00:00:00.000000000,355 GAWAINE DR, 90000,14,12193200,-84.51112805,37.98168432
 354383,2012/11/07 00:00:00.000000000,1881 MARIETTA DR, 75000,14,12525000,-84.43981965,38.05797942
 346882,2012/11/07 00:00:00.000000000,230 LONDONDERRY DR, 43192,12,13349300,-84.53749186,38.05535991
 350292,2012/11/07 00:00:00.000000000,1240 ASCOT PARK, 73334,14,15337550,-84.47982739,37.97627448
 347301,2012/11/07 00:00:00.000000000,1093 DEER CROSSING WAY, 153100,14,20130080,-84.4036846,38.00217705
 347753,2012/11/07 00:00:00.000000000,1844 WAYLAND DR, 58000,12,22636900,-84.44955715,38.06216695
 347116,2012/11/07 00:00:00.000000000,8660 ADAMS LN, 63500,14,26030600,-84.34687247,37.88850573
